Warehouse ID,Product Name,SKU,Expiry Date,Bin ID,Inventory Movement Type,Normal Quantity,Damaged Quantity,Expired Quantity,Missing Quantity
32154,Nip Nature & Shakti Dishwash Bar 85 gm,DTBDGTFNI00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Turmeric Powder Pouch, 100 gms",GRSGRSCAT00000008,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Turmeric Powder Pouch, 100 gms",SCSSNGCAT00000010,31/03/21,V2VZ01SR001-0001,In,9,0,0,0
32154,"Catch Kasuri Methi, 25 gms",GRSGRSCAT00000009,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Pepsodent Cavity Protection Germi Check+ 200 gm,THPDCRPEP00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Red Chili Powder Pouch, 50 gms",GRSGRSCAT00000010,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Red Chili Powder Pouch, 50 gms",SCSSNGCAT00000005,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Ponds White Beauty Spoy Less Fairness Face Wash 100 gm,COSBDCPND00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Red Chili Powder Pouch, 50 gm",SCSSNGCAT00000051,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Catch Red Chili Powder Pouch, 50 gm",SCSSNGCAT00000054,31/03/21,V2VZ01SR001-0001,In,4,0,0,0
32154,"Catch Red Chili Powder Pouch, 50 gm",SCSSNGCAT00000078,31/03/21,V2VZ01SR001-0001,In,402,0,0,0
32154,"Catch Turmeric Powder Pouch, 50 gms",GRSGRSCAT00000011,31/03/21,V2VZ01SR001-0001,In,420,0,0,0
32154,Catch Red Chilli Powder 500 G Pouch,SCSSNGCAT00000032,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Surf Excel Easy Wash Liquid 1 ltr,LIDLQCSRF00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Real Juice - Cranberry, 1 ltr (Mrp 110)",BEVBEVREL00000019,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Real Juice - Cranberry, 1 ltr (Mrp 109)",CBDLQDREL00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Frooti, 600 ml",BEVBEVFRO00000004,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Hide & Seek Choco Rolls, 75 gm",PROPROPAR00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Hide & Seek Choco Rolls, 75 gm",BICPROPAR00000006,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Melody Chocolaty Toffee , 195.5 gm",PROPROPAR00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Frooti, 600 ml (Mrp 38 )Pack of 24",BNCBNCFRO00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Milano Chocochips, 75 gm",PROPROPAR00000004,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Milano Chocochips, 75 gm",BICPROPAR00000009,31/03/21,V2VZ01SR001-0001,In,279,0,0,0
32154,Gillette Shaving Gel Moisturising Tube 60 gm,SBCMHGGIL00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle H&S Crème Vanilla, 100 gm",PROPROPAR00000005,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle H&S Creme Vanilla, 100 gm + 20gm",BICPROPAR00000017,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle H&S Crème Strawberry, 100 gm",PROPROPAR00000006,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle H&S Creme Strawberry, 100 gm + 20gm",BICPROPAR00000016,31/03/21,V2VZ01SR001-0001,In,949,0,0,0
32154,"Parle H&S Crème Chocolate, 100 gm",PROPROPAR00000007,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Kismi Assorted, 491 gm",PROPROPAR00000008,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Johnson Baby Oil 200ML,BBOBGMJNJ00000013,31/03/21,V2VZ01SR001-0001,In,36,0,0,0
32154,"Parle Bigger Mango Bite, 390 gm",PROPROPAR00000009,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Bigger Orange Bite, 390 gm",PROPROPAR00000010,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Appy - Tetra, 160 ml",BEVBEVAPP00000001,31/03/21,V2VZ01SR001-0001,In,4,0,0,0
32154,"Parle Bigger Kaccha Mango Bite, 396 gm",PROPROPAR00000011,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Bigger Kaccha Mango Bite, 217.08 gm -50 piece box",CTLBNCPAR00000007,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Lakme Blush & Glow Lemon Gel Facewash 50 gm,HFWBDCLAK00000012,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Lakme Blush & Glow Peach Burst Face Wash 50 Gm,HFWBDCLAK00000010,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Lakme Blush & Glow Peach Facewash 100 gm,HFWBDCLAK00000013,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Mazelo Maha Assorted, 396 gm",PROPROPAR00000012,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Lakme Peach Milk Moisturiser 120 ml,BCGBDCLAK00000003,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Parle Milano Hazelnut, 60 gm",PROPROPAR00000013,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Lifebuoy Total 10 Handwash 185 ml (Pack Of 3),HFWBDCLIF00000019,31/03/21,V2VZ01SR001-0001,In,61,0,0,0
32154,"Parle Krackjack Biscuit, 200 gm",PROPROPAR00000014,31/03/21,V2VZ01SR001-0001,In,410,0,0,0
32154,Loreal Cast Cream Glossy Dark Brown 159.5 ml,HCOPRELOR00000005,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Lorel Casting Creme Gloss 500 Medium Brown 160Ml,HGSHARLOR00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Livon Serum with free Lakme Face wash, (50ml + 25gm)",HPCHPCLIV00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Fortune Chakki Atta, 3X10 Kg(One Bag)+ 2 Pack Maggii (MRP 12)",SNGSNGFOR00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Fortune Kachi Ghani Mustard Oil 5 Ltr,OGCSNGFOR00000045,31/03/21,V2VZ01SR001-0001,In,0,1,0,0
32154,Fortune Kachi Ghani Mustard Oil 5 Ltr,OGCSNGFOR00000047,31/03/21,V2VZ01SR001-0001,In,3,0,0,0
32154,"Fortune Chakki Atta, 6X5 Kg(One Bag)+ 2 Pack Maggii (MRP 12)",SNGSNGFOR00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Yippee Pasta Treat Masala 65 Gm,NDPPROSNF00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Yippee Tricolor Pasta Creamy Corn 70 Gm,NDPPROYIP00000010,31/03/21,V2VZ01SR001-0001,In,0,1,0,0
32154,Yippee Tricolor Pasta Masala 70 Gm 30% extra,NDPPROYIP00000011,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Yippee Pasta Treat Cheese 65 Gm,NDPPROYIP00000012,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Amul Kool Elaichi, 180 ml (MRP 20)",JMTLQDKOL00000001,31/03/21,V2VZ01SR001-0001,In,30,0,0,0
32154,Yippee Pasta Tomato Cheese 70 Gm,NDPPROYIP00000013,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Yippee Pasta Sour Cream Onion 70 Gm,NDPPROYIP00000014,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Morton Lime Juice Cordial 750 ml,PKPPROMOR00000006,31/03/21,V2VZ01SR001-0001,In,13,0,0,0
32154,Morton Mango Panna  750 ml,PKPPROMOR00000007,31/03/21,V2VZ01SR001-0001,In,33,0,0,0
32154,Morton Crush Strawberry 750 ml,PKPPROMOR00000008,31/03/21,V2VZ01SR001-0001,In,16,0,0,0
32154,Morton Crush Mango 750 ml,PKPPROMOR00000009,31/03/21,V2VZ01SR001-0001,In,23,0,0,0
32154,Morton Crush Pinepapple 750 ml,PKPPROMOR00000010,31/03/21,V2VZ01SR001-0001,In,39,0,0,0
32154,Morton Crush Orange 750 ml,PKPPROMOR00000011,31/03/21,V2VZ01SR001-0001,In,19,0,0,0
32154,"Amul Kool Kesar, 180 ml (MRP 20)",BVRBNCKOL00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Morton Mango Fruit Jam 500 gm,PKPPROMOR00000020,31/03/21,V2VZ01SR001-0001,In,6,0,0,0
32154,Morton Apple Fruit Jam  500 gm,PKPPROMOR00000021,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Morton Pineapple Fruit Jam  500 gm,PKPPROMOR00000022,31/03/21,V2VZ01SR001-0001,In,37,0,0,0
32154,Morton Mango Fruit Jam 270 gm,PKPPROMOR00000023,31/03/21,V2VZ01SR001-0001,In,96,0,0,0
32154,"Lux Jasmine Bloom Soap, 57 gm",PREHPCLUX00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Morton Apple Fruit Jam  270 gm,PKPPROMOR00000024,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Morton Pineapple Fruit Jam  270 gm,PKPPROMOR00000025,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Appy Fizz, 250 ml",BEVBEVAPP00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Parle-G Biscuit 65 gm,BSCBSCPAR00000027,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Morton Fruit Cocktail 850 gm,JMTBNCMOR00000008,31/03/21,V2VZ01SR001-0001,In,48,0,0,0
32154,Morton Fruit Cocktail 450 gm,JMTBNCMOR00000009,31/03/21,V2VZ01SR001-0001,In,47,0,0,0
32154,"Bournvita Cadbury Health Drink, 1 kg (JAR)",BVRBNCBON00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Morton Tomato Ketchup ( N.P ) 200 gm,SASPROMOR00000019,31/03/21,V2VZ01SR001-0001,In,23,1,0,0
32154,Morton Tomato Puree Glass Bottle 180 gm,SASPROMOR00000020,31/03/21,V2VZ01SR001-0001,In,49,0,0,0
32154,Morton Baked Beans In Tomato Sauce 450 gm,SASPROMOR00000021,31/03/21,V2VZ01SR001-0001,In,18,0,0,0
32154,Morton Baby Corn  425 gm,FGNSPLMOR00000006,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
