product_gf_code,product_name,product_sku,Available,Damaged,Expired,MRP
GF0123456_2603,Kabuli Chana (Green) 30 Kg,PLBSNGLDA00000011,0,4,0,3500.00
GF0123456_2606,Shakti Bhog Atta 10kg,ALFSNGSKT00000001,0,6,0,375.00
GF0123456_2606_1,"Shakti Bhog Atta, 10 Kg",ALFSNGSKT00000007,4,0,0,350.00
GF0123456_2607,Shakti Bhog Atta 5kg,ALFSNGSKT00000002,8,3,0,195.00
GF0123456_2607_1,"Shakti Bhog Atta, 5 Kg",ALFSNGSKT00000008,0,0,0,185.00
GF0123456_2608,Shakti Bhog Besan 1KG,ALFSNGSKT00000003,0,2,0,125.00
GF0123456_2609,Shakti Bhog Besan 500gm,ALFSNGSKT00000004,0,24,0,65.00
GF0123456_261,"Haldiram Bhujia , 200gm",BSCBSCHAL00000004,0,0,0,44.00
GF0123456_2610,Shakti Bhog Suji 500gm,ALFSNGSKT00000005,0,13,0,34.00
GF0123456_2611,Shakti Bhog Maida 500gm,ALFSNGSKT00000006,7,7,0,34.00
GF0123456_2612,Shakti Bhog Daliya 500gm,BFDSNGSKT00000001,0,0,0,34.00
GF0123456_2613,Shakti Bhog Poha 500gm,BFDSNGSKT00000002,0,0,0,65.00
GF0123456_2614,"Gowardhan Pure Cow Ghee Tetra, 1 Ltr",OGCSNGGOW00000002,0,0,0,565.00
GF0123456_2614_1,"Gowardhan Pure Cow Ghee Tetra, 1 Ltr",OGCSNGGOW00000005,44,0,0,575.00
GF0123456_2615,"Gowardhan Pure Cow Ghee Jar, 1 Ltr",OGCSNGGOW00000003,0,0,0,590.00
GF0123456_2615_1,"Gowardhan Pure Cow Ghee Jar, 1 Ltr",OGCSNGGOW00000004,0,3,0,599.00
GF0123456_262,"Haldiram Bombay mixture, 200gm",BSCBSCHAL00000005,0,0,0,42.00
GF0123456_263,"Haldiram Boondi Plain, 200gm",BSCBSCHAL00000006,0,0,0,44.00
GF0123456_264,"Haldiram Chatpata dal, 200gm",BSCBSCHAL00000007,0,0,0,42.00
GF0123456_2646_1,HD WHITE XYIT P BOTTLE,MCGBNCDEN00000004,24,0,0,400.00
GF0123456_265,"Haldiram Chanajor Garam, 200gm",BSCBSCHAL00000008,0,0,0,45.00
GF0123456_2659,CHUPA CHUPS ASSORTED 6 PCS BUNCHWRAP,MCGBNCCHP00000003,2,0,0,30.00
GF0123456_266,"Haldiram Long sev, 200gm",BSCBSCHAL00000009,0,0,0,42.00
GF0123456_2663,Kinley Soda 750 ml PET X24,LQDBVRKIN00000003,0,0,0,20.00
GF0123456_2664,Kinley Water 1 Ltr PET X12,LQDBVRKIN00000004,0,0,0,20.00
GF0123456_2669,"Quaker Oats, 500 g Jar",SBFSBFQKR00000001,0,0,0,
GF0123456_267,"Haldiram Cornflakes mix, 200gm",BSCBSCHAL00000010,0,0,0,67.00
GF0123456_2670,"Dhara Soyabean Oil Jar, 5Ltr",OGCSNGDHA00000008,0,5,0,650.00
GF0123456_2671,"Dhara Sunflower pouch, 1 Ltr",OGCSNGDHA00000009,0,0,0,125.00
GF0123456_2671_1,"Dhara Sunflower pouch, 1 Ltr",OGCSNGDHA00000013,0,3,0,130.00
GF0123456_2671_2,"Dhara Sunflower pouch, 1 Ltr",OGCSNGDHA00000017,0,0,0,140.00
GF0123456_2672,Pansari Besan 1 Kg,ALFSNGPAN00000001,0,0,0,117.00
GF0123456_2673,Pansari Besan 500 gm,ALFSNGPAN00000002,0,0,0,60.00
GF0123456_2674,Himalaya Total Care Baby Pants Large 9 S,DPNBGMHIM00000001,7,0,0,140.00
GF0123456_2675,Himalaya Total Care Baby Pants Medium 2 S,DPNBGMHIM00000002,80,0,0,30.00
GF0123456_2676,Himalaya Total Care Baby Pants Medium 9 S,DPNBGMHIM00000003,2,0,0,130.00
GF0123456_2677,Himalaya Total Care Baby Pants Small 2 S,DPNBGMHIM00000004,150,0,0,28.00
GF0123456_2678,Himalaya Total Care Baby Pants Small 9 S,DPNBGMHIM00000005,10,0,0,125.00
GF0123456_2679,"Dettol Original Liquid handwash, Pouch 750ml",PHGHPCDET00000002,0,0,0,109.00
GF0123456_268,"Haldiram Dal biji, 200gm",BSCBSCHAL00000011,0,0,0,42.00
GF0123456_2681,Ghadi Machine Wash Detergent Powder 100 gm,DTPDGTGPO00000001,210,0,0,10.00
GF0123456_2681_1,Ghari Machine Wash Detergent 100gm Buy 1 Get 1,HOKHOKGPO00000004,10,6,0,10.00
GF0123456_2682,Ghadi Machine Wash Detergent Powder 1kg,DTPDGTGPO00000002,0,0,0,79.00
GF0123456_2682_1,Ghadi Machine Wash Detergent Powder 1kg,DTPDGTGPO00000005,316,0,0,83.00
GF0123456_2683,Ghadi Machine Wash Detergent Powder 500 gm,DTPDGTGPO00000003,0,0,0,38.00
GF0123456_2683_1,"Ghari Machine wash Detergent Powder , 500 GM",DTPDGTGPO00000006,32,0,0,42.00
GF0123456_2684,"GHADI DETERGENT POWDER, 135 GM",DTPDGTGPO00000004,6703,0,0,10.00
GF0123456_2685,"GHADI DETERGENT CAKE, 185 GM",DTBDGTGCK00000001,0,3,0,10.00
GF0123456_2686,"Bajaj Brahmi Amla Hair Oil, 180 ml",HARHPCBRH00000001,220,0,0,90.00
GF0123456_2687,"Bajaj Nomarks Face Wash Pink, 50 gm",HFWBDCNOM00000005,0,0,0,65.00
GF0123456_2688,Comfort FAB Conditioner Blue 860 ml,LQCHNKCOM00000006,0,0,0,218.00
GF0123456_2689,Comfort FAB Conditioner Blue Jaconet 20 ml,LQCHNKCOM00000007,0,0,0,3.00
GF0123456_269,"Haldiram Gujarati mixture, 200gm",BSCBSCHAL00000012,0,0,0,42.00
GF0123456_2690,"Vim Anti Smell Bar, 135 gm",CNDCNDVIM00000005,0,0,0,10.00
GF0123456_2691,"Vim Anti Smell Bar, 250 gm",CNDCNDVIM00000006,0,0,0,20.00
GF0123456_2692,"Vim Drop Active Gel Green, 250 ml",CNDCNDVIM00000007,0,0,0,65.00
GF0123456_2693,Parle Kismi Assorted 270 gm,CTLBNCPAR00000001,0,0,0,50.00
GF0123456_2694,"Odonil Block, 200gm B3G1 Free",ARFHNKDOD00000003,0,0,0,141.00
GF0123456_2695,Mamy Poko Pants S58,DPNBGMMPP00000001,0,0,0,699.00
GF0123456_2696,Mamy Poko Pants M52,DPNBGMMPP00000002,0,0,0,699.00
GF0123456_2697,Mamy Poko Pants S4,DPNBGMMPP00000003,0,0,0,44.00
GF0123456_2698,Mamy Poko Pants M7,DPNBGMMPP00000004,0,0,0,99.00
GF0123456_2699,Whisper Choice Ultra XL 6s,WHGHPCWSP00000005,0,0,0,30.00
GF0123456_27,"Dew CSD, 600 ml-Mixed Pack of 24 (12 Dew, 6 Mirinda, 6 Pepsi)",BEVBEVMDE00000008,0,0,0,
GF0123456_270,"Haldiram Hara chidwa, 200gm",BSCBSCHAL00000013,0,0,0,45.00
GF0123456_2702,"Johnsons baby Powder, 600 gm",BBPBGMJNJ00000001,9,0,0,300.00
GF0123456_2702_1,"Johnsons baby Powder, 600 gm",BBPBGMJNJ00000008,12,0,0,320.00
GF0123456_2703,"Band Aid washproof Antiseptic, 100 N + 30 N FREE",PHGHPCBND00000001,161,0,0,250.00
GF0123456_2704,"Dabur Amla Hair Oil, 45ml( Free Dabur Meswak Toothpaste,Mrp-10)",HROHARDAM00000001,0,0,0,20.00
GF0123456_2705,"Dabur Sarso Amla Hair Oil,80 Ml",HROHARDAM00000002,0,0,0,20.00
GF0123456_2706,"Dabur Amla Hair Oil, 275ml",HROHARDAM00000003,0,0,0,134.00
GF0123456_2707,"Dabur Amla Hair Oil, 450ml",HROHARDAM00000004,0,3,0,199.00
GF0123456_2708,"Dabur Sarso Amla Hair Oil,175 Ml",HROHARDAM00000005,0,0,0,48.00
GF0123456_2708_1,"Dabur Sarso Amla Hair Oil, 175 ml",HROHARDAM00000008,0,0,0,50.00
GF0123456_2709,Neha Herbal Herna Mehandi Black 15gm,HCOPRENEH00000002,0,0,0,10.00
GF0123456_271,"Haldiram Kaju mixture, 200gm",BSCBSCHAL00000014,0,0,0,72.00
GF0123456_2710,Neha Henna Burgundy 20gm,HCOPRENEH00000003,0,0,0,18.00
GF0123456_2711,Neha Harbal Colour Cream Natural Black,HCOPRENEH00000004,0,0,0,20.00
GF0123456_2713,KAJAL 1G 1N = (11 NO + 1 NO FREE),BCGBDCHIM00000002,0,0,0,
GF0123456_2714,"Patanjali Haldi Chandan Body Cleanser Kanti Soap, 150gm",LBWBDCPAT00000001,0,0,0,28.00
GF0123456_2715,"Patanjali Kesh Kranti Shikakai Hair Cleanser, 200Ml",HCNHARPAT00000001,0,0,0,95.00
GF0123456_2716,"Patanjali Haldi Chandan Kanti Body Cleanser (Pack Of 4), 75gm",LBWBDCPAT00000002,0,0,0,55.00
GF0123456_2718,"Patanjali Saundarya Sandal Body Cleanser, 75gm",LBWBDCPAT00000003,0,0,0,40.00
GF0123456_272,"Haldiram Karanchi mixture, 200gm",BSCBSCHAL00000015,0,0,0,60.00
GF0123456_2720,"Patanjali DANT KANTI Natural Toothpaste , 20gm",THPDCRPAT00000007,0,0,0,10.00
GF0123456_2721,"Patanjali KESH KANTI NATURAL HAIR Cleanser,200 ml",HCNHARPAT00000002,0,0,0,75.00
GF0123456_2722,"Patanjali Orange Aloevra With Neem & Tulsi Face wash,60 ml",HFWBDCPAT00000005,0,0,0,45.00
GF0123456_2723,"Patanjali Kesh Kanti Hair Cleanser Reetha,200 ml",HCNHARPAT00000003,0,0,0,85.00
GF0123456_2724,"Patanjali Kesh Kanti Hair Cleanser Reetha,8 ml",HCNHARPAT00000004,0,0,0,3.00
GF0123456_2726,"Patanjali Dant Kanti Advanced Toothpaste,100 gm",THPDCRPAT00000008,0,0,0,90.00
GF0123456_2728,"Patanjali Neem Tulsi Face Wash, 60ml",HFWBDCPAT00000006,0,0,0,45.00
GF0123456_273,"Haldiram Kashmiri mixture, 200gm",BSCBSCHAL00000016,0,0,0,67.00
GF0123456_2731,"Ariel Pefect Wash Powder,500gm",DTPDGTARE00000011,0,2,0,62.00
GF0123456_2732,"Ariel Pefect Wash Powder,80gm(12+1)",DTPDGTARE00000012,3,0,0,10.00
GF0123456_2733,"Gillette Presto,Mrp 20(Buy 3 & Get 1 Free)",MHGHPCGIL00000010,0,0,0,60.00
GF0123456_2734,"Gillette Foam Regular,418gm",MHGHPCGIL00000007,0,0,0,199.00
GF0123456_2735,"Gillette Foam Sensitive,418gm",MHGHPCGIL00000008,6,0,0,199.00
GF0123456_2737,Gillette Shave Brush,MHGHPCGIL00000011,0,0,0,54.00
GF0123456_2738,"Head & Shoulders Conditioner Smooth&Silky,170ml",SHMHARHNS00000004,0,0,0,150.00
GF0123456_2739_2,"Head & Shoulders  Anti Hairfall,340ml",SHMHARHNS00000013,6,0,0,285.00
GF0123456_274,"Haldiram Khatta meetha, 200gm",BSCBSCHAL00000017,0,0,0,42.00
GF0123456_2740,Gillette Emach3 Turbo,MHGHPCGIL00000005,0,0,0,610.00
GF0123456_2742,Oral-B Black Medium(Buy 4 Value Pack),THBDCRORL00000002,0,0,0,99.00
GF0123456_2743,Oral-B Black Soft(Buy 4 Value Pack),THBDCRORL00000003,0,0,0,99.00
GF0123456_2747,Oral-B Anti-Plaque Medium (Buy 2 Get 2 Free),THBDCRORL00000001,0,0,0,130.00
GF0123456_2748,Oral-B Sensitive Extra Soft,THBDCRORL00000007,0,0,0,49.00
GF0123456_2749,Oral-B Sensitive Extra Soft(Buy 2 Get 2 Free),THBDCRORL00000008,0,1,0,98.00
GF0123456_275,"Haldiram Moong dal, 200gm",BSCBSCHAL00000018,0,0,0,49.00
GF0123456_2750,Oral-B Neem Soft(Buy 2 Get 1 Free),THBDCRORL00000004,0,0,0,70.00
GF0123456_2751,"Pampers Medium , 4Pc",DPNBGMPAM00000008,0,0,0,48.00
GF0123456_2752,"Pampers New Baby, 24Pc",DPNBGMPAM00000009,2,0,0,349.00
GF0123456_2753,Pantene Conditioner Hair Fall Control 180ml,HCNHARPAN00000001,20,0,0,180.00
GF0123456_2754,Gillete Shave Gel 50gm,SHMHARGIL00000001,0,0,0,85.00
GF0123456_2755,Gillete Vector 4 Cartridges,MHGHPCGIL00000003,0,0,0,110.00
GF0123456_2756,Whisper Ultra Soft XL+ 30 Pad,SCAWHGWSP00000008,20,0,0,298.00
GF0123456_2757,Whisper Choice Aloe Vera 7s,SCAWHGWSP00000005,0,0,0,25.00
GF0123456_2757_1,Whisper Choice Aloe Vera 7s,SCAWHGWSP00000009,5,0,0,28.00
GF0123456_2757_3,Whisper Choice Cottony Soft Aloe Vera XL 6 Pads,SCAWHGWSP00000016,4,0,0,28.00
GF0123456_2758,Gillette Wilkinson Blades 55N,MHGHPCGIL00000013,0,0,0,123.00
GF0123456_2759,"Gillette Foam Regular,196gm",MHGHPCGIL00000006,0,0,0,125.00
GF0123456_276,"Haldiram Navrattan, 200gm",BSCBSCHAL00000019,0,0,0,42.00
GF0123456_2760_1,Whisper Ultra Clean Xl 30N,SCAWHGWSP00000014,0,0,0,275.00
GF0123456_2761_1,Whisper Ultra Over Night XL+ 30S,SCAWHGWSP00000012,0,0,0,330.00
GF0123456_2765,Pampers Pants Extra Large 36N,DPNBGMPAM00000010,0,0,0,699.00
GF0123456_2766,Pampers Pants Large 44N,DPNBGMPAM00000012,0,0,0,699.00
GF0123456_2766_1,Pampers Pants Large 42N,DPNBGMPAM00000019,0,0,0,699.00
GF0123456_2767,Whisper  Ultra Clean Xl+ 44N,SCAWHGWSP00000004,0,0,0,430.00
GF0123456_2768,"Ariel Complete Powder,1.5 Kg",DTPDGTARE00000008,133,0,0,280.00
GF0123456_2769,Ariel Matic 1 Kg,DTPDGTARE00000010,0,0,0,230.00
GF0123456_2769_1,Ariel Matic 1 Kg,DTPDGTARE00000013,0,0,0,199.00
GF0123456_277,"Haldiram Nimbu masala, 200gm",BSCBSCHAL00000020,0,0,0,44.00
GF0123456_2770,"Ariel Complete Powder,700 gm",DTPDGTARE00000009,0,0,0,135.00
GF0123456_2773_1,STAYFREE DRY MAX ALL NIGHT ULTRA DRY XL,SCAWHGSTF00000009,48,0,0,340.00
GF0123456_2774,"Listerine Coolmint,250 Ml",GRPPHGLIS00000001,0,0,0,140.00
GF0123456_2775_1,"JohnsonS Baby Powder, 200 gm",BBPBGMJNJ00000007,69,0,0,135.00
GF0123456_2776,"Clean & Clear Face Wash, 100 ml",HFWBDCCNC00000003,167,0,0,130.00
GF0123456_2776_1,"Clean & Clear Morning Face Wash, 100 ml",HFWBDCCNC00000007,24,0,0,145.00
GF0123456_2777,"Clear & Clear Face Wash, 150 ml",HFWBDCCNC00000004,231,0,0,165.00
GF0123456_2778_1,"JohnsonS Baby No More Tears Johnson Baby Shampoo, 200 ml",BSPBGMJNJ00000005,152,0,0,175.00
GF0123456_2779,"Clear & Clear Face Wash, 50 ml",HFWBDCCNC00000005,162,0,0,70.00
GF0123456_278,"Haldiram Shahi mixture, 200gm",BSCBSCHAL00000021,0,0,0,92.00
GF0123456_2780,"JohnsonS Baby Cream, 100 gm",BGMHPCJNJ00000001,0,0,0,144.00
GF0123456_2781,"JohnsonS Baby Milk Soap, 75 gm",BSOBGMJNJ00000005,60,0,0,50.00
GF0123456_2784_1,Axe Signature Denim Aftershave 50Ml,FSPBDCAXE00000009,0,0,0,125.00
GF0123456_2785,AXE SIGN TICKET DRK TEMP 17ML,FSPBDCAXE00000006,0,0,0,65.00
GF0123456_2788_1,CLINIC PLUS STRONG AND LONG SHAMPOO 340ML,HPCHPCCLI00000006,0,0,0,159.00
GF0123456_279,"Haldiram Ratlami mixture, 200gm",BSCBSCHAL00000022,0,0,0,46.00
GF0123456_2790_1,Clinic Plus Long Shampoo 175 ml ,SHMHARCLI00000006,0,0,0,84.00
GF0123456_2794,DOVE ANTI DANDRUFF CARE SHAMPOO 340ML,SHMHARDOV00000010,0,0,0,275.00
GF0123456_2795,DOVE CREAM BAR 3X100G 180 CROSS155,BTSBDCDOV00000001,0,0,0,155.00
GF0123456_2796,DOVE DAILY SHINE THERAPY SHAMPOO 180ML,SHMHARDOV00000011,0,0,0,110.00
GF0123456_2798_1,Dove Dryness care Shampoo 340 Ml,SHMHARDOV00000024,0,0,0,230.00
GF0123456_28,"Dew CSD, 750 ml-Mixed Pack of 24 (12 Dew, 6 Mirinda, 6 Pepsi)",BEVBEVMDE00000009,0,0,0,
GF0123456_280,"Haldiram Nut cracker, 200gm",BSCBSCHAL00000023,0,0,0,45.00
GF0123456_2800,DOVE FRESH MOISTURE SOAP 75GMS,BTSBDCDOV00000002,0,0,0,49.00
GF0123456_2801,DOVE HF RE SP 340M,SHMHARDOV00000014,0,0,0,230.00
GF0123456_2802,DOVE INTENSE REPAIR THERAPY SHAMPOO 180M,SHMHARDOV00000015,0,0,0,110.00
GF0123456_2803,DOVE IRT SHPO 340ML,SHMHARDOV00000016,0,0,0,230.00
GF0123456_2806,DOVE PINK BAR 100GX3 180 CROSS 155,BTSBDCDOV00000003,0,0,0,155.00
GF0123456_2807,DOVE PINK ROSA BB 100G,BTSBDCDOV00000004,0,0,0,45.00
GF0123456_2809_1,"Dove Cream Beauty Bathing Bar, 100 gm",BTSBDCDOV00000007,0,0,0,45.00
GF0123456_281,"Haldiram Punjabi tadka, 200gm",BSCBSCHAL00000024,0,0,0,48.00
GF0123456_2815,HAMAM SOAP 100G,BTSBDCHAM00000002,0,0,0,32.00
GF0123456_2818,LAKME BAG LEMON GEL FW 100G,HFWBDCLAK00000001,0,0,0,205.00
GF0123456_282,"Gowardhan Ghee Jar, 1 Litre",GRSGRSGOW00000001,0,0,0,525.00
GF0123456_2820_1,Lifebuoy Total Hand Wash Nature Pouch 185 ml Pack of 3,HFWBDCLIF00000009,0,0,0,113.00
GF0123456_2821,LIFEBUOY HANDWASH TOTAL10 80ML,HFWBDCLIF00000001,0,0,0,25.00
GF0123456_282_1,"Gowardhan Ghee Jar, 1 Litre",GHESNGGOW00000001,62,0,0,599.00
GF0123456_2822,"Lifebouy Handwash Total 10, 750 ML",HFWBDCLIF00000002,0,0,0,119.00
GF0123456_2823,LIRIL LEMON  AND  TEA TREE OIL BW 250ML,HROHARLRL00000001,0,0,0,180.00
GF0123456_2827_1,Lux Creamy Perfection 125G,BTSBDCLUX00000017,0,0,0,55.00
GF0123456_2829,"Lux Fresh Splash Soap, 3x150 Gm",BTSBDCLUX00000002,0,0,0,108.00
GF0123456_283,"Gowardhan Ghee Jar, 500ml",GRSGRSGOW00000002,0,0,0,270.00
GF0123456_2830,PDS PW FW 100G,HFWBDCPND00000001,0,0,0,190.00
GF0123456_2831,PDS WB AT SF CR 35G PF,BCGBDCPND00000001,0,0,0,125.00
GF0123456_283_1,"Gowardhan Ghee Jar, 500ml",GHESNGGOW00000002,130,0,0,310.00
GF0123456_2833_1,PEARS FRSH AND RENEWAL CLNS FW 60G,HFWBDCPRS00000004,0,0,0,150.00
GF0123456_2835,PEARS OIL CLR CLNS FW 60G,HFWBDCPRS00000003,0,0,0,140.00
GF0123456_2836,"Pears Pure & Gentle Soap, 75 gm (Buy 3 Get 1 Free)",BTSBDCPRS00000006,0,0,0,105.00
GF0123456_2838_1,"Pears Pure & Gentle Soap, 125 gm 25gm Extra",BTSBDCPRS00000009,88,0,0,65.00
GF0123456_2839,PEP EXP PRO GC TP 140G,THBDCRPEP00000001,0,0,0,98.00
GF0123456_284,"Gowardhan Ghee Jar, 200ml",GRSGRSGOW00000003,0,0,0,120.00
GF0123456_284_1,"Gowardhan Ghee Jar, 200 ml",OGCSNGGOW00000001,0,0,0,140.00
GF0123456_2842,"Ponds Dream Flower Talc, 100 gm",FPGBDCPND00000001,0,0,0,90.00
GF0123456_284_2,"Gowardhan Ghee Jar, 200ml",GHESNGGOW00000003,0,0,0,
GF0123456_2843,PONDS DF TAL PWD 400G+ponds 50gm free,FPGBDCPND00000002,0,0,0,280.00
GF0123456_2846,"Ponds Magic Freshness Acacia Honey Powder, 400 gm",FPGBDCPND00000005,0,0,0,300.00
GF0123456_2847_1,Rexona Soap 100 G,HPCHPCREX00000002,0,0,0,27.00
GF0123456_2849,REXONA COCONUT AND OLIVE OILS 4X100G RS 98,BTSBDCREX00000003,0,0,0,98.00
GF0123456_2851_1,"Sunsilk Lusciously Thick And Long Shampo, 180 ml",SHMHARSUN00000014,0,0,0,95.00
GF0123456_2852,SUNSILK LUSY T AND L NR CONDITIONER 180M,HCNHARSUN00000001,0,0,0,140.00
GF0123456_2853_1,Sunsilk Nourish Smooth & shine 180 Ml,SHMHARSUN00000013,17,0,0,95.00
GF0123456_2854_1,Sunsilk Silky Black Shine Shp 340Ml,SHMHARSUN00000010,0,0,0,180.00
GF0123456_2855_2,SUNSILK  BLACK SHINE SHP 180ML,SHMHARSUN00000015,0,0,0,95.00
GF0123456_2856,TRES S AND S CONDR 190ML,HCNHARTRE00000001,0,4,0,195.00
GF0123456_2858,TRESEMME HF DEFENSE CND 190ML,HCNHARTRE00000002,0,0,0,187.00
GF0123456_2863,"Daawat Tibar Basmati, 5 KG",RGRSNGDAW00000001,6,0,0,630.00
GF0123456_2864,"Daawat Tibar Basmati, 1 KG",RGRSNGDAW00000002,10,0,0,127.00
GF0123456_2865,"Daawat Pulav Basmati, 1 KG",RGRSNGDAW00000003,2,0,0,120.00
GF0123456_2866,"Daawat Pulav Basmati, 5 KG",RGRSNGDAW00000004,18,0,0,600.00
GF0123456_2867,"Daawat Super Basmati, 1 KG",RGRSNGDAW00000005,4,0,0,165.00
GF0123456_2868,"Daawat Super Basmati, 5 KG",RGRSNGDAW00000006,48,0,0,820.00
GF0123456_2869,"Daawat Biryani Basmati, 1 KG",RGRSNGDAW00000007,0,0,0,220.00
GF0123456_2870,"Daawat Brown Basmati, 1 KG",RGRSNGDAW00000008,0,0,0,165.00
GF0123456_2871,"Daawat Dubar Basmati, 1 KG",RGRSNGDAW00000009,0,0,0,120.00
GF0123456_2872,"Daawat Dubar Basmati, 5 KG",RGRSNGDAW00000010,0,0,0,595.00
GF0123456_2873,"Daawat Sehat Mogra , 5 KG",RGRSNGDAW00000011,42,0,0,358.00
GF0123456_2874,"Daawat Sehat Mini Mogra, 10 KG",RGRSNGDAW00000012,0,0,0,525.00
GF0123456_2875,"Daawat Sehat Mini Mogra, 5 KG",RGRSNGDAW00000013,0,0,0,265.00
GF0123456_2876,"Daawat Rozana Gold Basmati, 1 KG",RGRSNGDAW00000014,1,1,0,99.00
GF0123456_2877,"Daawat Rozana Gold Basmati, 5 KG",RGRSNGDAW00000015,0,0,0,495.00
GF0123456_2878,"Daawat Rozana Gold Basmati, 10 KG",RGRSNGDAW00000016,22,0,0,932.00
GF0123456_2879,"Daawat Rozana Mogra Rice, 10 KG",RGRSNGDAW00000017,6,0,0,711.00
GF0123456_2880,"Daawat Rozana Mogra Rice, 5 KG",RGRSNGDAW00000018,38,0,0,358.00
GF0123456_2881,"Daawat Rozana Super, 1 KG",RGRSNGDAW00000019,14,0,0,88.00
GF0123456_2882,"Daawat Rozana Super, 5 KG",RGRSNGDAW00000020,0,0,0,435.00
GF0123456_2883,"Daawat Rozana Mini Mogra, 10 KG",RGRSNGDAW00000021,0,0,0,
GF0123456_2884,"Daawat Rozana Mini Mogra, 5 KG",RGRSNGDAW00000022,0,0,0,
GF0123456_2885,"Daawat Punjab Gold Dubar, 10 KG",RGRSNGPJG00000001,2,0,0,999.00
GF0123456_2886,"Daawat Punjab Gold Mini Dubar, 10 KG",RGRSNGPJG00000002,53,0,0,899.00
GF0123456_2887,TRES KERATIN STH SHMP 185ML,SHMHARTRE00000004,0,0,0,130.00
GF0123456_2888,"Colgate Swarna Vedshakti Toothpaste, 100gm+10g",THPDCRCOL00000009,0,0,0,49.00
GF0123456_2889,"Colgate Maxfresh Red Toothpaste, 150gm",THPDCRCOL00000010,0,0,0,92.00
GF0123456_2890,"Colgate Maxfresh Blue Toothpaste, 300gm",THPDCRCOL00000011,0,0,0,164.00
GF0123456_2891,"Colgate Maxfresh Blue Toothpaste, 150gm",THPDCRCOL00000012,27,0,0,92.00
GF0123456_2891_1,"Colgate Maxfresh Red Toothpaste, 150gm",THPDCRCOL00000033,266,0,0,95.00
GF0123456_2892,"Colgate Maxfresh Red Toothpaste, 19 gm",THPDCRCOL00000013,160,0,0,10.00
GF0123456_2894,"Colgate Strong Teeth,18 gm",THPDCRCOL00000015,288,0,0,10.00
GF0123456_2895,"Colgate Cibaca Vedshakti, 160 gm( With TB Free Inside)",THPDCRCOL00000016,0,0,0,50.00
GF0123456_2896,"Colgate Visible White Tp,100 gm(Free Garnier Cream Inside)",THPDCRCOL00000017,0,0,0,99.00
GF0123456_2896_1,"Colgate Visible White Tp,100 gm",THPDCRCOL00000029,116,0,0,99.00
GF0123456_2897,"Colgate Herbal 100 gm,",THPDCRCOL00000018,69,0,0,58.00
GF0123456_2898,"Colgate Strong Teeth, 300gm",THPDCRCOL00000019,0,0,0,145.00
GF0123456_2898_1,"Colgate Strong Teeth, 300 gm",THPDCRCOL00000032,66,0,0,147.00
GF0123456_2899,"Colgate Strong Teeth, 200gm",THPDCRCOL00000020,86,0,0,95.00
GF0123456_29,"Pepsi CSD , 600 ml - Mixed (12 Mirinda, 12 Pepsi)",BEVBEVPSI00000005,0,0,0,
GF0123456_2900,"Colgate Active Salt Tp,100 gm",THPDCRCOL00000021,0,0,0,52.00
GF0123456_2900_1,Colgate Tooth Paste   Active Salt 100 gm,THPDCRCOL00000031,4,0,0,55.00
GF0123456_2902,"Colgate Active Salt Tp,200 gm",THPDCRCOL00000023,0,0,0,97.00
GF0123456_2903,"Colgate Active Salt Tp,300 gm",THPDCRCOL00000024,3,0,0,132.00
GF0123456_2904,"Colgate Plax Peppermint Fresh, 250ml",THPDCRCOL00000025,17,0,0,120.00
GF0123456_2905,Colgate Kids2+ Buy 3 Toothbrush,THBDCRCOL00000010,0,0,0,50.00
GF0123456_2907,Colgate Ultra Soft Sensitive+ (Pack of 4),THBDCRCOL00000012,0,0,0,99.00
GF0123456_2908,Colgate Zig Zag Soft Toothbrush(6+ 2 Zig Zag Neem Toothbrush Free),THBDCRCOL00000013,0,0,0,30.00
GF0123456_2908_1,Colgate Zig Zag Soft Toothbrush(6+ 2 Zig Zag Charcoal Toothbrush Free),THBDCRCOL00000031,0,0,0,30.00
GF0123456_2909,"Colgate Kids 2+ Extra Soft Hanger, 6",THBDCRCOL00000014,588,0,0,20.00
GF0123456_2910,"Colgate Sup Flexi soft Hanger Toothbrush, 12+2 Super Flexi Toothbrush Free (Mrp 25)",THBDCRCOL00000015,0,0,0,
GF0123456_2911,"Colgate Sup Flexi Medium Hanger Toothbrush, 12+2 Super Flexi Toothbrush Free (Mrp 25)",THBDCRCOL00000016,0,0,0,20.00
GF0123456_2912,Colgate Zig Zag Charcoal Soft Tp 6 pcs Hanger,THBDCRCOL00000017,0,0,0,35.00
GF0123456_2914,Colgate Visible White Medium( Buy 2 Get 2 Free),THBDCRCOL00000019,0,0,0,170.00
GF0123456_2914_1,Colgate 360 Visible White Medium Tooth Brush (Buy 2 Get 2),THBDCRCOL00000029,60,0,0,190.00
GF0123456_2915,Colgate Whole Mouth Clean Medium( Buy 2 Get 2 Free),THBDCRCOL00000020,0,0,0,140.00
GF0123456_2916,Colgate Batman Extra Soft Tp,THBDCRCOL00000021,0,0,0,79.00
GF0123456_2918,BRU INSTANT COFFEE 11G,TNCBNCBRU00000003,0,0,0,10.00
GF0123456_2918_2,Bru Instant coffee 11 gm,BNCBNCBRU00000004,0,0,0,10.00
GF0123456_2921,CHINGS CHINESE NDL VEG HAKKA 150g,NDPPROCHG00000001,0,0,0,25.00
