Warehouse ID,Product Name,SKU,Expiry Date,Bin ID,Inventory Movement Type,Normal Quantity,Damaged Quantity,Expired Quantity,Missing Quantity
32154,"Priyagold Mambo Roasted Multigrain Salsa Chips, 50 gm",CNPSNKPRI00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Priyagold Freshgold Apple Juice, 1 ltr",JMTLQDPRI00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Priyagold Freshgold Pomegranate Juice, 1 ltr",JMTLQDPRI00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Priyagold Freshgold Orange Juice, 1 ltr",JMTLQDPRI00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Priyagold Toffito milk Caramel (Pouch), 50 pcs",CTLCHCPRI00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Priyagold Butter Lite Jeera 200 gm,BICPROPRI00000033,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Dairy Milk Chocolate Bar 50 gm,CNFCNFCDM00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Temptations Chocolate Rum & Raisin 72 gm,CHOBNCCAD00000006,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Oreo Vanilla Original Creme Sandwich Biscuit 120 gm,BICPROGEM00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Dairy Milk Silk Fruit & Nut Chocolate Bar 55 gm,CHCCNFCDM00000008,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Dairy Milk Silk Fruit & Nut Chocolate Bar 137 gm,CHOBNCCDM00000017,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Dairy Milk Silk Fruit & Nut Chocolate Bar 55 gm,CHOBNCCDM00000022,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Dairy Milk Silk Fruit & Nut Chocolate Bar 137 gm,CHOBNCCDM00000023,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Dairy Milk Silk - Hazelnut Chocolate Bar 58 g,CHOBNCCDM00000018,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Yippee Magic Masala Noodle 32gm (MRP 5),NDPPROYIP00000019,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Nova Ghee Jar, 1 Ltr best before 01Nov",OGCSNGNOV00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parle Krackjack Biscuit, 400 gm (MRP 60)",BICPROPAR00000036,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Pepsi Blue CAN, 250 ml",CBDBNCPSI00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Pepsi 250 ml pet,CBDBNCPSI00000004,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Set Wet Go Aqua Perfume Spray, 20 ml",HNKHNKSWT00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Unibic Milk Cookies 100 Gm,BICPROUNI00000029,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Dove Hair Fall Rescue Conditioner Sachet, 7 ml",HPCHPCDOV00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Bru Instant Coffee Pouch 50 Gm,TNCBNCBRU00000010,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Pepsi 1.0 Ltr,BVRBVRPSI00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Rajdhani Maida, 500 gm",GRSGRSRAJ00000011,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Rajdhani Sooji, 500 gm",GRSGRSRAJ00000015,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Amul Fresh Cream Tetra, 1 Ltr",BFDSNGAMU00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Catch Spring Lemon(200 ml)Pet Bottle,BNCBNCCAT00000011,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Uncle Chips Spicy Treat  Mrp 10,CNPSNKULC00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Lays Flirty Tomato,  55 gm",CNPSNKLAY00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Maaza - Tetra, 150 ml",BEVBEVMAZ00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"ITC Sunfeast Dark Fantasy Chocolate, 75 gm",BSCBSCSNF00000015,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"ITC Sunfeast Dark Fantasy Choco Fills, 20 gm",BSCBSCSNF00000013,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"ITC Sunfeast Moms Magic Cashew and Almonds, 200gm",BICPROSNF00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"GHARI DETERGENT CAKE, 90 GM",HOKHOKGCK00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Dove Hair fall Rescue Shampoo, 6ml+ 25%",PCRPCRDOV00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Patanjali Atta With Bran 10Kg,ALFSNGPAT00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"MAGGI 2-MIN Masala Noodles, 140gm",NDPPROMAG00000019,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"MAGGI 2-MIN Masala Noodles, 280gm",NDPPROMAG00000017,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"MAGGI 2-MIN Masala Noodles, 280gm",NDPPROMAG00000030,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Mother Dairy Ghee Tetra, 1 Ltr",OGCSNGMDG00000011,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"DHARA FIT N FINE Soyabean Oil Pouch, 1 Ltr",OGCSNGMDG00000010,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Wheel Clean & Fresh Powder, 500 Gm",DTPDGTWHE00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Taaza Tea, 100 gm",BEVBEVTAZ00000004,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Red Label, 33 gm ",BEVBEVRED00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parivar Mustard Oil Pet, 2Ltr",GRSGRSPAR00000011,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Ghari Detergent Powder, 1KG",HOKHOKGPO00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"MilkFood Pure Ghee Tetra, 500mL",OGCSNGMFD00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"VIM LIQUID POUCH, 225 ML",HOKHOKVIM00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Odonil Block, 50 gm (Rose)",AFSARFDOD00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"India Gate TIBAR, 1 KG",GRSGRSIND00000023,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Red Label Natural Tea,250 gm",TNCBNCRED00000009,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Red Label - Natural Care, 250 gm",TNCBNCRED00000011,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Red Label Tea, 500 gm",TNCBNCRED00000008,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Pansari Kacchi Ghani Mustard Oil Pet, 1Ltr",OGCSNGPNI00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Pansari Mota Poha, 500gm",GRSGRSPAN00000006,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parle Coconut cookies, 108gm",BSCBSCPAR00000014,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parle Happy Happy Cake Tutty frutty, 40 gm",BSCBSCPAR00000017,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parle Hide & Seek Choco, 120 gm",BSCBSCPAR00000020,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parle Hide & Seek Coffee,120 gm",BSCBSCPAR00000021,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Madhusudan Desi Ghee Poly pack 1 Ltr,OGCSNGMAD00000007,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Britannia Good Day Butter, 35 gm",BSCBSCBRI00000019,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Britannia Good Day Nuts, 58gm",BSCBSCBRI00000024,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Too Yumm Veggie Stix Sour Cream & Onion 28gm,BSCBSCTOY00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Rin Advance Powder, 1 kg",HOKHOKRIN00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Rin Advance Powder, 2 kg",HOKHOKRIN00000006,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Rin Refresh Powder, 500 gm",DTPDGTRIN00000004,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Rin Advance Powder, 500 gm",DTPDGTRIN00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Surf Excel Easywash Powder, 3 kg ",DTPDGTSRF00000004,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Surf Excel Quickwash Powder 60 gm +25 gm,DTPDGTSRF00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Surf Excel Quickwash Powder 60 gm +20 gm,DTPDGTSRF00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Surf Excel Powder Quickwash, 500 gm",HOKHOKSRF00000013,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Surf Excel Powder Quickwash, 500 Gm",DTPDGTSRF00000007,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Surf Excel Quickwash Powder, 1Kg",HOKHOKSRF00000014,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
