Product ID,Product SKU ID,Match,Product Name,Product Status,MRP,MRP Status,MRP Approval Status,Remarks,MRP
14828,LFCLQCLIZ00000013,LFCLQCLIZ00000013,Lizol Disinfectant Jasmine 500Ml,TRUE,NA,NA,NA,Product is Active but price not found,98
15016,HPCHPCDET00000076,HPCHPCDET00000076,Dettol instant hand sanitizer original 60 ml,TRUE,NA,NA,NA,Product is Active but price not found,98
18214,HPCHPCSAN00000003,HPCHPCSAN00000003,SANTOOR SANDAL AND TURMERIC SOAP PACK OF 4 400GM,TRUE,NA,NA,NA,Product is Active but price not found,98
7277,BKDPROFNF00000004,BKDPROFNF00000004,Funfoods Bake Mix Chocolate 250 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
8648,HPCHPCVIV00000001,HPCHPCVIV00000001,Vivel Glycerin Soap Buy 3 Get 1 Free,TRUE,NA,NA,NA,Product is Active but price not found,99
5545,PKPPROHNY00000005,PKPPROHNY00000005,Dabur Honey 250 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
7296,HPCHPCDET00000022,HPCHPCDET00000022,Dermicool Prickly Heat Powder Menthol 150 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
4566,BTSBDCHAM00000001,BTSBDCHAM00000001,HAMAM SOAP 100G,TRUE,NA,NA,NA,Product is Active but price not found,99
7297,HPCHPCDET00000023,HPCHPCDET00000023,Dermicool Prickly Heat Powder Aloe 150 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
5290,FGNSPLDAW00000003,FGNSPLDAW00000003,Daawat Rozana Gold Basmati Rice 1 kg,TRUE,NA,NA,NA,Product is Active but price not found,99
4640,THBDCRCOL00000011,THBDCRCOL00000011,Colgate Zig Zag Soft Toothbrush(Buy 6 ),TRUE,NA,NA,NA,Product is Active but price not found,99
8879,BVRBVRDBR00000007,BVRBVRDBR00000007,Real Masala Mixed Fruit 1 ltr,TRUE,NA,NA,NA,Product is Active but price not found,99
4985,CHOBNCCDM00000005,CHOBNCCDM00000005,Cadbury Dairy Milk Original Rich & Creamy 72 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
4787,SASPROKIS00000010,SASPROKIS00000010,Kissan Richtomato Sauce 500 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
5110,BFDSNGSOI00000001,BFDSNGSOI00000001,Saffola Oats Free Jar Pack 500 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
5642,BFDSNGKEL00000017,BFDSNGKEL00000017,Kelloggs Oats Plain 500 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
6043,BDCHPCDET00000006,BDCHPCDET00000006,Dettol Skincare Liquid Handwash 200 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6060,BDCHPCDOV00000007,BDCHPCDOV00000007,Dove Gofresh Nourishing Bodywash - 190 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6094,BDCHPCFAL00000011,BDCHPCFAL00000011,Fair & Lovely Winter Glow Cream 50 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
6235,BGMHPCMPP00000002,BGMHPCMPP00000002,Mamypoko Extra Absorb Diaper Small 9 pc,TRUE,NA,NA,NA,Product is Active but price not found,99
6261,AFSARFDOD00000009,AFSARFDOD00000009,Odonil Nature Jasmine Fresh Room Freshner 170 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6262,AFSARFDOD00000010,AFSARFDOD00000010,Odonil Nature Litrus Fresh Room Freshner 170 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6263,AFSARFDOD00000011,AFSARFDOD00000011,Odonil Nature Sandal Bouquet Room Freshner 170 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6272,FPGBDCPND00000006,FPGBDCPND00000006,Ponds Magic Acacia Honey Freshness Talc 100 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
6317,BCGBDCLAK00000005,BCGBDCLAK00000005,Lakme Peach Milk Moisturiser 60 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6319,BTSBDCLIF00000004,BTSBDCLIF00000004,Lifebuoy Care 125 gm Pack of 4,TRUE,NA,NA,NA,Product is Active but price not found,99
6323,BTSBDCLIF00000005,BTSBDCLIF00000005,Lifebuoy Lemon Fresh 125 gm Pack of 4,TRUE,NA,NA,NA,Product is Active but price not found,99
6331,HFWBDCLIF00000008,HFWBDCLIF00000008,Lifebuoy Total 10 Handwash 190 ml free Refill 185 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6371,DTBDGTVIM00000002,DTBDGTVIM00000002,Vim Drop Dishwash Pouch 500 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6639,BDCHPCLAK00000001,BDCHPCLAK00000001,Lakme Cc Complexion Care Cream 9 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
6652,BGMHPCMPP00000007,BGMHPCMPP00000007,Mamy Poko Pants Baby Diaper Extra Small 9P,TRUE,NA,NA,NA,Product is Active but price not found,99
6680,BDCHPCNVE00000007,BDCHPCNVE00000007,Nivea Cream Tin 60 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6689,BDCHPCNVE00000016,BDCHPCNVE00000016,Nivea Man Dark Spot Reduction 20 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6690,BDCHPCNVE00000017,BDCHPCNVE00000017,Nivea Man Oil Cantrol Fce Wash20 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6698,BDCHPCNVE00000025,BDCHPCNVE00000025,Nivea Men Oil Control Face Wash 50 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
6732,BDCHPCCOL00000003,BDCHPCCOL00000003,Palmolive Naturals Deep Cleansing Sea Minerals Hand Wash 250 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6733,BDCHPCCOL00000004,BDCHPCCOL00000004,Palmolive Naturals Irrestible Softness Orchid & Milk Hand Wash 250 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
6844,BDCHPCPND00000018,BDCHPCPND00000018,Ponds Starlight Orchid & Jasmine Notes Perfume Talc 100 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
7350,SHGHPCDUR00000015,SHGHPCDUR00000015,Durex Kohinoor Condoms Extra Time 10 Count,TRUE,NA,NA,NA,Product is Active but price not found,99
7050,BTSBDCCIN00000001,BTSBDCCIN00000001,Cinthol Confidence Soap 100 gm Pack of 3,TRUE,NA,NA,NA,Product is Active but price not found,99
7051,BTSBDCCIN00000002,BTSBDCCIN00000002,Cinthol Cool Soap 100 gm Pack of 3,TRUE,NA,NA,NA,Product is Active but price not found,99
7052,BTSBDCCIN00000003,BTSBDCCIN00000003,Cinthol Deo Soap 100 gm Pack of 3,TRUE,NA,NA,NA,Product is Active but price not found,99
7377,WHGHPCVET00000011,WHGHPCVET00000011,Veet Instant Waxing Kit for Dry Skin-8 Strips,TRUE,NA,NA,NA,Product is Active but price not found,99
7378,WHGHPCVET00000012,WHGHPCVET00000012,Veet Instant Waxing Kit for Normal Skin-8 Strips,TRUE,NA,NA,NA,Product is Active but price not found,99
7426,BTSBDCDET00000009,BTSBDCDET00000009,Dettol Original Soap 75 gm ( Buy 3 get 1 free),TRUE,NA,NA,NA,Product is Active but price not found,99
7130,CNNSBFBIK00000014,CNNSBFBIK00000014,Bikano Assorted Namkeen Combi (90g*5),TRUE,NA,NA,NA,Product is Active but price not found,99
17664,BKCBKCKEL00000012,BKCBKCKEL00000012,Kelloggs Oats Plain 450 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
7430,BTSBDCDET00000013,BTSBDCDET00000013,Dettol Original Soap 75 gm ( Buy 3 get 1 free),TRUE,NA,NA,NA,Product is Active but price not found,99
7866,HFWBDCNVE00000003,HFWBDCNVE00000003,Nivea Men Dark Spot Face Wash 50 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
8165,HOKHOKHRP00000042,HOKHOKHRP00000042,Harpic Platinum Sctive Shield,TRUE,NA,NA,NA,Product is Active but price not found,99
10232,HPCHPCLOC00000175,HPCHPCLOC00000175,Organic Harvest Wild Rose Serum Mask,TRUE,NA,NA,NA,Product is Active but price not found,99
9057,HPCHPCCIN00000006,HPCHPCCIN00000006,Godrej Cinthol Lime Deo Shop 100*4,TRUE,NA,NA,NA,Product is Active but price not found,99
9118,HPCHPCHUG00000002,HPCHPCHUG00000002,Huggies Dry Pants (S) 10 Pants ,TRUE,NA,NA,NA,Product is Active but price not found,99
8925,SNGSNGAPI00000002,SNGSNGAPI00000002,Apis Premium Dates 500Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
8976,HPCHPCDBR00000003,HPCHPCDBR00000003,Dabur Babool Toothpaste 2 *175 Gm Free 1N Godrej No.1 Soap 100 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
9171,HNKHNKKCO00000001,HNKHNKKCO00000001,Kcofoil Deliwrap Food Wrapping Paper 10 M,TRUE,NA,NA,NA,Product is Active but price not found,99
9273,HPCHPCGAR00000008,HPCHPCGAR00000008,Garnier Skin Natural Black Serum Mask Pure Charcoal Mask 28 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
9276,HPCHPCGAR00000011,HPCHPCGAR00000011,Garnier Skin Natural Serum Mask Hydra Bomb 32 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
9277,HPCHPCGAR00000012,HPCHPCGAR00000012,Garnier Skin Natural Serum Mask Pomegranate And Hya Acid 32 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
9320,HPCHPCOLA00000001,HPCHPCOLA00000001,Olay Natural White Uv Protection 20Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
10066,HPCHPCHIM00000136,HPCHPCHIM00000136,Himalaya Youth Eternity Day Cream 10Ml ,TRUE,NA,NA,NA,Product is Active but price not found,99
9369,HNKHNKHRP00000004,HNKHNKHRP00000004,Harpic Platinam Active Shield 500Ml ,TRUE,NA,NA,NA,Product is Active but price not found,99
9373,HNKHNKALL00000001,HNKHNKALL00000001,All Out 4 Pushes 15Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
9380,HPCHPCMPP00000002,HPCHPCMPP00000002,Mamy Poko Pants (S) 11 Pants ,TRUE,NA,NA,NA,Product is Active but price not found,99
9422,HPCHPCPND00000004,HPCHPCPND00000004,"Ponds Age Miracle Wrinkle Corrector 10Gm,",TRUE,NA,NA,NA,Product is Active but price not found,99
9442,SNGSNGPUR00000001,SNGSNGPUR00000001,Puro Healthy Salt 1Kg,TRUE,NA,NA,NA,Product is Active but price not found,99
9473,HPCHPCSAV00000004,HPCHPCSAV00000004,Savlon Deep Clean Handwash 725 Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
9476,HPCHPCSAV00000007,HPCHPCSAV00000007,Savlon Herbal Sensitive Million Germs Protection Hand Wash 750 Ml ,TRUE,NA,NA,NA,Product is Active but price not found,99
9495,HPCHPCSOF00000006,HPCHPCSOF00000006,Sofy Buy 2 Packs @99,TRUE,NA,NA,NA,Product is Active but price not found,99
10077,HPCHPCJOY00000007,HPCHPCJOY00000007,Joy Cocoa Rich With Cocoa & Shea Butter 100Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
10087,HPCHPCJOY00000017,HPCHPCJOY00000017,Joy Pure Neem Skin Purifying Face Wash For Clearer Purified Skin 100Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
9956,PROPROFNF00000003,PROPROFNF00000003,Funfoods Cheesy Nacho Dip 275Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
9967,HPCHPCLOR00000012,HPCHPCLOR00000012,Garnier Serum Mask Light Complete,TRUE,NA,NA,NA,Product is Active but price not found,99
10002,HOKHOKLOC00000012,HOKHOKLOC00000012,Gubb 2 In 1 Nail Cum Foot Cleaning Brush,TRUE,NA,NA,NA,Product is Active but price not found,99
10223,HPCHPCLOC00000166,HPCHPCLOC00000166,Organic Harvest Anti Wrinkle Swiss Ice Wine Mask ,TRUE,NA,NA,NA,Product is Active but price not found,99
10224,HPCHPCLOC00000167,HPCHPCLOC00000167,Organic Harvest Figs And Gold Dust Serum Mask,TRUE,NA,NA,NA,Product is Active but price not found,99
10227,HPCHPCLOC00000170,HPCHPCLOC00000170,Organic Harvest Moisturizing Olives Serum Mask,TRUE,NA,NA,NA,Product is Active but price not found,99
10322,HOKHOKROB00000004,HOKHOKROB00000004,Robin Power Blue 350Gm ,TRUE,NA,NA,NA,Product is Active but price not found,99
10419,HPCHPCVIC00000008,HPCHPCVIC00000008,Vicks Baby Rub 25Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
10425,HPCHPCVIV00000005,HPCHPCVIV00000005,Vivel Body Wash Lavender + Almond Oil Refill Pack 400Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
10427,HPCHPCVIV00000007,HPCHPCVIV00000007,Vivel Body Wash Mint+Cucumber Refill 400Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
10431,HPCHPCVLC00000006,HPCHPCVLC00000006,Vlcc Ayurveda Chandan And Kesar Face Wash 100Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
10433,HPCHPCVLC00000008,HPCHPCVLC00000008,Vlcc Ayurveda Skin Brightening Haldi&Chandan Face Wash 100 Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
10434,HPCHPCVLC00000009,HPCHPCVLC00000009,Vlcc Ayurveda Skin Purifying Double Power Double Neem Face Wash 100Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
10447,HPCHPCVLC00000022,HPCHPCVLC00000022,Vlcc Natural Sciences Skin Glow Mini Facial Kit ,TRUE,NA,NA,NA,Product is Active but price not found,99
10455,HPCHPCVLC00000030,HPCHPCVLC00000030,Vlcc Skin Tightening Mini Facial Kit 25G,TRUE,NA,NA,NA,Product is Active but price not found,99
11944,HPCHPCLOR00000042,HPCHPCLOR00000042,LOREAL PARIS TOTAL REPAIR 5 SHAMPOO 192.5ML,TRUE,NA,NA,NA,Product is Active but price not found,99
13165,HNKHNKLOC00000600,HNKHNKLOC00000600,Steel Tray 13*9 ,TRUE,NA,NA,NA,Product is Active but price not found,99
13617,HNKHNKLOC00000803,HNKHNKLOC00000803,Plastic Lunch Box ,TRUE,NA,NA,NA,Product is Active but price not found,99
13163,PROPROLOC00000152,PROPROLOC00000152,Onion In Vinegar 500Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
13515,DPNBGMMPP00000006,DPNBGMMPP00000006,MAMY POKO EXTRA ABSORB M7,TRUE,NA,NA,NA,Product is Active but price not found,99
14194,SASPROVEE00000060,SASPROVEE00000060,Veeba TRULY TOMATO KETCHUP (500G),TRUE,NA,NA,NA,Product is Active but price not found,99
14257,HPCHPCDEN00000015,HPCHPCDEN00000015,Denver hamilton 60 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
15647,DPNBGMPAM00000018,DPNBGMPAM00000018,Pampers New Baby Dry Pants 10 pcs,TRUE,NA,NA,NA,Product is Active but price not found,99
14382,HPCHPCLUX00000012,HPCHPCLUX00000012,Lux magical spell floral beauty oil fragranced body wash 235 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
14889,PROPROKEL00000003,PROPROKEL00000003,Kellogg's corn flakes original 290 g,TRUE,NA,NA,NA,Product is Active but price not found,99
14891,PROPROKEL00000005,PROPROKEL00000005,Kellogg's muesli 21% fruit and nut 150 g,TRUE,NA,NA,NA,Product is Active but price not found,99
14695,HPCHPCVLC00000042,HPCHPCVLC00000042,VLCC Natural sciences skin whitening mini facial jit 25 gm,TRUE,NA,NA,NA,Product is Active but price not found,99
14873,HPCHPCGOD00000007,HPCHPCGOD00000007,Godrej expert creme hair colur natural brown 4.00,TRUE,NA,NA,NA,Product is Active but price not found,99
15279,HPCHPCMPP00000020,HPCHPCMPP00000020,Mamy Poko Pants Nb-1 9 Pants,TRUE,NA,NA,NA,Product is Active but price not found,99
15280,HPCHPCMPP00000021,HPCHPCMPP00000021,Mamy Poko Pants 8 Pants,TRUE,NA,NA,NA,Product is Active but price not found,99
15284,HPCHPCMPP00000025,HPCHPCMPP00000025,Mamy Poko Pants L 6 Pants,TRUE,NA,NA,NA,Product is Active but price not found,99
16327,HNKHNKLOC00001399,HNKHNKLOC00001399,LUNGI 4 MTR ,TRUE,NA,NA,NA,Product is Active but price not found,99
15356,HNKHNKLOC00001133,HNKHNKLOC00001133,Itc Nim Wash Vegetable And Fruit Wash 500 Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
15406,STSSTSLOC00000161,STSSTSLOC00000161,Doms Champions Kit,TRUE,NA,NA,NA,Product is Active but price not found,99
15455,BRDBRDLOC00000022,BRDBRDLOC00000022,Soulfull The Good Bites 6 *30 G,TRUE,NA,NA,NA,Product is Active but price not found,99
15906,ARFHNKDOD00000005,ARFHNKDOD00000005,Odonil Nature Sandal Bouquet Room Freshner 190 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
15907,HNKHNKDOD00000015,HNKHNKDOD00000015,Odonil Nature Jasmine Room Freshener Spary 190 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
15927,HPCHPCLOC00000397,HPCHPCLOC00000397,Lifree extra absorb pants super L2 pants 2N,TRUE,NA,NA,NA,Product is Active but price not found,99
15928,HPCHPCLOC00000398,HPCHPCLOC00000398,Lifree extra absorb pants super XL2 pants 2N,TRUE,NA,NA,NA,Product is Active but price not found,99
15929,HPCHPCLOC00000399,HPCHPCLOC00000399,Lifree extra absorb pants super M2 pants 2N,TRUE,NA,NA,NA,Product is Active but price not found,99
15945,BRDBRDLOC00000024,BRDBRDLOC00000024,bagrrys white oats 500g,TRUE,NA,NA,NA,Product is Active but price not found,99
16617,HPCHPCDOD00000001,HPCHPCDOD00000001,Odonil Natural Citrus Room Freshner 140 ml,TRUE,NA,NA,NA,Product is Active but price not found,99
15962,HNKHNKLOC00001199,HNKHNKLOC00001199,FRIPAN CHAYDAN MEDIUM ,TRUE,NA,NA,NA,Product is Active but price not found,99
16058,HNKHNKLOC00001250,HNKHNKLOC00001250,BRHMHA DANDI 30 GM ,TRUE,NA,NA,NA,Product is Active but price not found,99
16063,HNKHNKLOC00001252,HNKHNKLOC00001252,BURNER HOLDER 1N ,TRUE,NA,NA,NA,Product is Active but price not found,99
16178,HNKHNKLOC00001347,HNKHNKLOC00001347,FAIR FOOD BREAD BOX ,TRUE,NA,NA,NA,Product is Active but price not found,99
16229,HPCHPCEVE00000022,HPCHPCEVE00000022,Everyuth Neem Face Wash 100G,TRUE,NA,NA,NA,Product is Active but price not found,99
16583,AFSARFDOD00000012,AFSARFDOD00000012,Odonil Room Spray Lavender Fresh 190 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
16428,HPCHPCLUX00000019,HPCHPCLUX00000019,Lux Water Lily And Cooling Mint Soap Bar 100Gm( PACK OF 4 ) ,TRUE,NA,NA,NA,Product is Active but price not found,99
16751,HNKHNKLOC00001611,HNKHNKLOC00001611,MY CHOICE BUCKET LOVELY -150 ,TRUE,NA,NA,NA,Product is Active but price not found,99
16965,HNKHNKLOC00001775,HNKHNKLOC00001775,SILBATTA 2 PCS ,TRUE,NA,NA,NA,Product is Active but price not found,99
17080,SNGSNGLOC00000624,SNGSNGLOC00000624,TAL MAKHANA 50 GM ,TRUE,NA,NA,NA,Product is Active but price not found,99
17091,HNKHNKLOC00001878,HNKHNKLOC00001878,TOILET BRUSH NO 3 ,TRUE,NA,NA,NA,Product is Active but price not found,99
17740,HFWBDCGAR00000013,HFWBDCGAR00000013,Garnier Men Acno Fight Facewash 50Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
18405,HPCHPCCIN00000017,HPCHPCCIN00000017,Cinthol Health+ 100g PO3 Banded M99P50,TRUE,NA,NA,NA,Product is Active but price not found,99
18452,DPNBGMPAM00000021,DPNBGMPAM00000021,Pampers New Baby Dry Pants 8 pcs,TRUE,NA,NA,NA,Product is Active but price not found,99
18453,DPNBGMMPP00000010,DPNBGMMPP00000010,Mamypoko Extra Absorb Diaper Small 8 pc,TRUE,NA,NA,NA,Product is Active but price not found,99
17805,HPCHPCCOL00000048,HPCHPCCOL00000048,Colgate Total Toothpaste 120 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
18037,HPCHPCLUX00000020,HPCHPCLUX00000020,Lux Velvet Touch 4+1 500Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
18039,HPCHPCPND00000044,HPCHPCPND00000044,PONDS MEN ENERGY CHARGE FACEWASH 50GM,TRUE,NA,NA,NA,Product is Active but price not found,99
18626,HOKHOKVIM00000014,HOKHOKVIM00000014,VIM DROP LIQUID DISHWASH POUCH 500 ML,TRUE,NA,NA,NA,Product is Active but price not found,99
18767,HPCHPCMPP00000040,HPCHPCMPP00000040,MAMY POKO PANTS MEDIUM 8 PANTS,TRUE,NA,NA,NA,Product is Active but price not found,99
18788,HNKHNKLOC00002021,HNKHNKLOC00002021,ARO CLEANING COMBO 6 N ,TRUE,NA,NA,NA,Product is Active but price not found,99
19042,NKMPROLOC00000016,NKMPROLOC00000016,NS Super Khatta Meetha 400g,TRUE,NA,NA,NA,Product is Active but price not found,99
19040,NKMPROLOC00000014,NKMPROLOC00000014,NS Super Classic Masala Peanuts 400g,TRUE,NA,NA,NA,Product is Active but price not found,99
19039,NKMPROLOC00000013,NKMPROLOC00000013,NS Super Classic Gupshup Peanuts 400g,TRUE,NA,NA,NA,Product is Active but price not found,99
19038,NKMPROLOC00000012,NKMPROLOC00000012,NS Super Roasted Chana Cracker Heeng Jeera 400g,TRUE,NA,NA,NA,Product is Active but price not found,99
19037,NKMPROLOC00000011,NKMPROLOC00000011,NS Super Classic Peanuts 400g,TRUE,NA,NA,NA,Product is Active but price not found,99
19103,NKMPROGMF00000001,NKMPROGMF00000001,NS Super Bombay Mixture 400Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
19104,NKMPROGMF00000002,NKMPROGMF00000002,NS Super Nut Cracker 400Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
19105,NKMPROGMF00000003,NKMPROGMF00000003,NS Super Masti Mungfali 400Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
19232,THBDCRORL00000013,THBDCRORL00000013,Oral B Soft Tooth Brush 6 N,TRUE,NA,NA,NA,Product is Active but price not found,99
19106,NKMPROGMF00000004,NKMPROGMF00000004,NS Super Moong Dal 400Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
19107,NKMPROGMF00000005,NKMPROGMF00000005,NS Super Tasty Gupshup 400Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
19140,NKMPROGMF00000006,NKMPROGMF00000006,NS Super NAVRATAN MIXTURE 400 GM,TRUE,NA,NA,NA,Product is Active but price not found,99
18968,DPNBGMPAM00000024,DPNBGMPAM00000024,Pampers New Baby Dry Pants 8 Pcs,TRUE,NA,NA,NA,Product is Active but price not found,99
19260,AFSARFDOD00000014,AFSARFDOD00000014,Odonil Nature Lavender Mist Room Freshner 170Ml,TRUE,NA,NA,NA,Product is Active but price not found,99
19308,BFCSBFKEL00000009,BFCSBFKEL00000009,KELLOGGS MS GRANOLA ALMND&CRNBRS PP 150g,TRUE,NA,NA,NA,Product is Active but price not found,99
19309,BFCSBFKEL00000010,BFCSBFKEL00000010,PRINGLES POTATO CRISPS ORIGINAL TN 110g,TRUE,NA,NA,NA,Product is Active but price not found,99
19310,BFCSBFKEL00000011,BFCSBFKEL00000011,PRINGLES POTATO SOUR CREAM&ONION TN 110g,TRUE,NA,NA,NA,Product is Active but price not found,99
11951,HPCHPCSAV00000010,HPCHPCSAV00000010,SAVLON MOISTURE SHIELD HANDWASH,TRUE,NA,NA,NA,Product is Active but price not found,99
19409,HPCHPCCOL00000068,HPCHPCCOL00000068,Colgate Charcoal Clean Toothpaste 120 Gm,TRUE,NA,NA,NA,Product is Active but price not found,99
7712,HARHPCGEX00000001,HARHPCGEX00000001,Godrej Expert Rich Cream Dark Brown 62+50Ml Multipack,TRUE,NA,NA,NA,Product is Active but price not found,99
19468,RGRSNGGMF00000002,RGRSNGGMF00000002,Eco Super Biryani Rice 1kg,TRUE,NA,NA,NA,Product is Active but price not found,99
17744,HMIHNKLOC00000059,HMIHNKLOC00000059,NS Granite kadai IB 240 MM,TRUE,NA,NA,NA,Product is Active but price not found,99.01
18974,MRRPHGVIC00000003,MRRPHGVIC00000003,Vicks Ointment Vapour rub 50 ml,TRUE,NA,NA,NA,Product is Active but price not found,99.36
6297,PCOSHGKAM00000003,PCOSHGKAM00000003,Kamasutra Deo Urge 150 ml,TRUE,NA,NA,NA,Product is Active but price not found,99.75
8089,BVRBVRTOP00000001,BVRBVRTOP00000001,Tropicana Mango Dilight 1,TRUE,NA,NA,NA,Product is Active but price not found,100
3885,HMIHNKUNB00000003,HMIHNKUNB00000003,Bibly Fancy 8 Levers Padlocks,TRUE,NA,NA,NA,Product is Active but price not found,100
9534,SNGSNGUTS00000001,SNGSNGUTS00000001,Uttam Sugar Natural Brown 1 Kg,TRUE,NA,NA,NA,Product is Active but price not found,100
4214,CHOBNCCDM00000002,CHOBNCCDM00000002,CADBURY DAIRY MILK CHOCO 130G,TRUE,NA,NA,NA,Product is Active but price not found,100
4217,CTLBNCALP00000002,CTLBNCALP00000002,Alpenlibe Creamfills 440gm,TRUE,NA,NA,NA,Product is Active but price not found,100
4983,CHOBNCCDM00000003,CHOBNCCDM00000003,Cadbury Dairy Milk Family Pack Chocolate Bar 130 gm,TRUE,NA,NA,NA,Product is Active but price not found,100
4880,JMTBNCPAT00000003,JMTBNCPAT00000003,Patanjali Giloy Amla Juice 500 ml,TRUE,NA,NA,NA,Product is Active but price not found,100
5062,TNCBNCTAT00000004,TNCBNCTAT00000004,Tata Tea Agni Poly Pack 500 gm,TRUE,NA,NA,NA,Product is Active but price not found,100
5091,LQDBNCTRO00000001,LQDBNCTRO00000001,Tropicana Guava Fruit Juice 1 ltr,TRUE,NA,NA,NA,Product is Active but price not found,100
5103,CHCCNFPAR00000001,CHCCNFPAR00000001,Parle Bigger Orange Bite 390 gm,TRUE,NA,NA,NA,Product is Active but price not found,100
5381,CKOSNGPAT00000003,CKOSNGPAT00000003,Patanjali Soyabeen Physically Refined Oil 1 ltr,TRUE,NA,NA,NA,Product is Active but price not found,100
5193,CHCCNFCHI00000001,CHCCNFCHI00000001,Cintu Choco Eclairs 400 gm,TRUE,NA,NA,NA,Product is Active but price not found,100
5232,CHCCNFSKT00000001,CHCCNFSKT00000001,Sweet Heat Skittles Candies 258.4 gm,TRUE,NA,NA,NA,Product is Active but price not found,100
5482,DFNFGNLOC00000010,DFNFGNLOC00000010,Raw Peanut Bold 500 gm,TRUE,NA,NA,NA,Product is Active but price not found,100
5575,SASPROFNT00000003,SASPROFNT00000003,Fun Top Krazy Snacks Sauce 980G,TRUE,NA,NA,NA,Product is Active but price not found,100
5998,DCRHPCCOL00000016,DCRHPCCOL00000016,Colgate Tooth Brush 360 Soft/Med 2+1,TRUE,NA,NA,NA,Product is Active but price not found,100
5679,BKDPROLOC00000007,BKDPROLOC00000007,Mangat Rai Gazzak 400 gm,TRUE,NA,NA,NA,Product is Active but price not found,100
5694,FGNSPLLOC00000025,FGNSPLLOC00000025,Nb Sabudana 500 Gm,TRUE,NA,NA,NA,Product is Active but price not found,100
6023,BGMHPCDBR00000001,BGMHPCDBR00000001,Dabur Lal Tail 100 ml,TRUE,NA,NA,NA,Product is Active but price not found,100
5722,FGNSPLLOC00000029,FGNSPLLOC00000029,Loose Double Chabi Biriyani Rice,TRUE,NA,NA,NA,Product is Active but price not found,100
5724,PLBSNGLOC00000014,PLBSNGLOC00000014,Loose Kabuli Chana,TRUE,NA,NA,NA,Product is Active but price not found,100
5792,BKDPROPAT00000004,BKDPROPAT00000004,Patanjali Mixed Fruit Jam 500 gm,TRUE,NA,NA,NA,Product is Active but price not found,100
