Parent Name ,Brand,Category,HSN,GST,Cess,Surcharge,Brand Case Size,Inner Case Size
"Lizol Disinfectant Floor Cleaner Lavender, 975 ml",Reckitt Benckiser,home_and_kitchen,38089400,18%,0%,0,12,2
"Tide Naturals, 500 gm",P&G,home_and_kitchen,34022010,18%,0%,0,48,1
"India Gate Tibar, 10 KG",India Gate,staple_and_grocery,10063020,5%,0%,0,2,1
"Everest Haldi Powder, 50gm",Everest,staple_and_grocery,910,5%,0%,0,200,1
"Everest Sabji Masala, 10 gm Hanger Pack",Everest,staple_and_grocery,1910,5%,0%,0,1200,60
"Axe Signatre Dark Temptation Body Perfume, 122 ml + 17 ml Ticket Perfume Free",HUL,health_and_personal_care,33072000,18%,0%,0,12,1
"Himalaya Purifying Neem Face wash, 15 ml Hanger Pack (11+1)",Himalaya,health_and_personal_care,33049990,18%,0%,0,180,11
"Mother Dairy Cow Ghee, 1 ltr Jar",Mother Dairy,staple_and_grocery,4059020,12%,0%,0,12,1
Combo Pack(Harpic Original 200 ml MRP-37 + Lizol Floral 200 ml MRP-38 + Coling 250 ml MRP-58,Reckitt Benckiser,home_and_kitchen,38089400,18%,0%,0,24,1
"Dettol Liquid Soap Jar Original, 900 ml",Reckitt Benckiser,health_and_personal_care,34013090,18%,0%,0,12,1
"Premium Double dhamal , 650 gm",Premium,processed_food,21069099,5%,0%,0,15,1
"Premium Soan Papdi , 400 gm",Premium,processed_food,21069099,5%,0%,0,20,1
Catch Meat Masala,Catch,staple_and_grocery,190,5%,0%,0,240,4
"Everest Shahi Paneer, 15 gm Hanger pack",Everest,staple_and_grocery,910,5%,0%,0,600,40
"Everest Haldi, 25 gm Hanger pack",Everest,staple_and_grocery,910,5%,0%,0,480,30
"Everest Hing Raj, 100 gm",Everest,staple_and_grocery,910,5%,0%,0,120,2
Combo Pack(Harpic Original 200 ml MRP-37 + Lizol Floral 200 ml MRP-36 + Coling 250 ml MRP-58,Reckitt Benckiser,home_and_kitchen,38089400,18%,0%,0,1,1
Combo Pack(Colin 500 ml MRP-89+Lizol Floral 975 ml MRP-172+Harpic original 600 ml MRP-99),Reckitt Benckiser,home_and_kitchen,38089400,18%,0%,0,1,1
"Himalaya Footcare cream, (30N + 3N) with 10 gm Free",Himalaya,health_and_personal_care,30049011,12%,0%,0,6,1
"Himalaya Koflet Lozenges Tablets, 65 gm with 10 gm",Himalaya,health_and_personal_care,30049011,12%,0%,0,12,1
"Himalaya Pure Hands Sanitizer, 30 ml Pack of 3 (Green Apple)",Himalaya,health_and_personal_care,34013090,18%,0%,0,28,1
"Himalaya Muscle & Joint Rub, 20 gm",Himalaya,health_and_personal_care,30049011,12%,0%,0,96,1
Mother Dairy Cow Ghee Pouch with Container,Mother Dairy,staple_and_grocery,4059020,12%,0%,0,15,1
"Mahakosh Kachhi Ghani Mustard Oil, 500 ml",Ruchi Soya Ltd,staple_and_grocery,1507,5%,0%,0,24,24
"Mahakosh Kachhi Ghani Mustard Oil, 1 ltr",Ruchi Soya Ltd,staple_and_grocery,1507,5%,0%,0,12,12
"Premium Besan Laddoo, 400 gm",Premium,processed_food,21069099,5%,0%,0,20,1
"Premium Panjeeri Laddoo, 400 gm",Premium,processed_food,21069099,5%,0%,0,20,1
Premium Gift Pack (Sweet & Salty),Premium,processed_food,21069099,5%,0%,0,12,1
Premium Gift Pack(Manbhavan),Premium,processed_food,21069099,5%,0%,0,12,1
White Rasbhari,Premium,staple_and_grocery,21069099,18%,0%,0,12,1
"Gulab Jamun, 1 kg",Premium,processed_food,21069099,18%,0%,0,12,1
"Premium Soan Cake, 400 gm",Premium,processed_food,21069099,5%,0%,0,18,1
"Premium Soan Papdi, 800 gm",Premium,processed_food,21069099,5%,0%,0,10,1
Boroplus Ointment 7 Ml cream,Emami,health_and_personal_care,30049011,12%,0%,0,576,1
"Neha Radhey Brown, 15 Gm",Neha herbals,health_and_personal_care,33059090,18%,0%,0,20,20
Boroplus Ointment 6 Ml pouch,Emami,health_and_personal_care,30049011,12%,0%,0,1080,3
"Chukde Garam Masala Powder, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Kashmiri Mirch, 100 gm",Chuk-de,staple_and_grocery,904,5%,0%,0,120,2
"Chukde Subzi Masala, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Shahi Paneer Masala, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Dal Makhani Masala, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Chicken Curry Masala, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Biryani Pulav Masala, 50 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Kitchen King, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Meat Masala, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Chana Masala, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Sambhar Masala, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Pav Bhaji Masala, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,120,2
"Chukde Jeera Powder, 100 gm",Chuk-de,staple_and_grocery,909,5%,0%,0,120,1
"Chukde Black Pepper Powder, 50 gm",Chuk-de,staple_and_grocery,904,5%,0%,0,120,2
"Chukde Lal Mirch Powder, 1 kg",Chuk-de,staple_and_grocery,904,5%,0%,0,15,1
"Chukde Dhania Powder, 1 kg",Chuk-de,staple_and_grocery,909,5%,0%,0,15,1
"Chukde Haldi Powder, 1 kg",Chuk-de,staple_and_grocery,910,5%,0%,0,15,1
"Chukde Dhania Powder, 500 gm",Chuk-de,staple_and_grocery,909,5%,0%,0,30,1
"Chukde Haldi Powder, 500 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,30,1
"Chukde Coconut Powder, 100 gm",Chuk-de,staple_and_grocery,801,5%,0%,0,150,2
"Chukde Super garam Masala whole, 100 gm",Chuk-de,staple_and_grocery,910,5%,0%,0,150,2
"Gainda Shine-X, 500 ml",Gainda,home_and_kitchen,34022090,18%,0%,0,24,4
"Gainda Shine-X, 250 ml",Gainda,home_and_kitchen,34022090,18%,0%,0,36,4
"Gainda white Disinfectant, 1 ltr",Gainda,home_and_kitchen,38089400,18%,0%,0,15,3
"Vanish Oxi Action Stain Remover Powder, 400 g",Reckitt Benckiser,home_and_kitchen,34022010,18%,0%,0,24,2
"Vanish Oxi Action Stain Remover Powder, 100 g",Reckitt Benckiser,home_and_kitchen,34022010,18%,0%,0,72,3
"Dettol Instant Hand Sanitizer, 50 ml",Reckitt Benckiser,health_and_personal_care,38089400,18%,0%,0,96,1
"Dettol Skincare Handwash Refill Pouch, 175ml",Reckitt Benckiser,health_and_personal_care,34013090,18%,0%,0,48,3
"Lizol Disinfectant Floor Cleaner Lavender, 500ml",Reckitt Benckiser,home_and_kitchen,38089400,18%,0%,0,24,3
"PAN Moong Dhowa, 888",PAN,staple_and_grocery,1106,0%,0%,0,1,1
"PAN MASOOR MALKA, 500 gm",PAN,staple_and_grocery,713,5%,0%,0,20,1
"PAN KABULI CHANA, 500 gm",PAN,staple_and_grocery,713,5%,0%,0,20,1
"PAN Besan, 10 kg",PAN,staple_and_grocery,1106,0%,0%,0,1,1
"PAN CHANA DAL, 500 gm",PAN,staple_and_grocery,713,5%,0%,0,20,1
"PAN ARHAR DAL, 500 gm",PAN,staple_and_grocery,713,5%,0%,0,20,1
"PAN Maida, 500 gm",PAN,staple_and_grocery,1101,5%,0%,0,20,1
"PANSARI GIFT PACK, 7 kg",Pansari Industries,staple_and_grocery,1006,5%,0%,0,3,1
"PANSARI GIFT PACK, 4 kg",Pansari Industries,staple_and_grocery,1006,5%,0%,0,6,1
"PANSARI GIFT PACK, 3.5 kg",Pansari Industries,staple_and_grocery,1006,5%,0%,0,6,1
"PANSARI GIFT PACK, 2 Kg",Pansari Industries,staple_and_grocery,1006,5%,0%,0,10,1
"Kidys Ovenfresh Kaju Cookies, 400 gm",Kidys Ovenfresh,processed_food,19053100,18%,0%,0,15,3
"Kidys Ovenfresh Ajwain Cookies, 400 gm",Kidys Ovenfresh,processed_food,19053100,18%,0%,0,15,3
"Kidys Ovenfresh Dry Fruits Cookies, 400 gm",Kidys Ovenfresh,processed_food,19053100,18%,0%,0,15,3
"Kidys Ovenfresh Jeera Cookies, 400 gm",Kidys Ovenfresh,processed_food,19053100,18%,0%,0,15,3
"Surf XL BAR FW, 400 gm",HUL,home_and_kitchen,34022010,18%,0%,0,42,1
"Bajaj Nomarks Ayurveda Antimarks Face Wash Dry Skin, 50 gm",Bajaj Corp,health_and_personal_care,30049011,12%,0%,0,50,1
"Bajaj Nomarks Ayurveda Antimarks Face Wash Oily Skin, 50 gm",Bajaj Corp,health_and_personal_care,30049011,12%,0%,0,50,1
"Dabur Almond Hair Oil, 100ml",Dabur,health_and_personal_care,33059011,18%,0%,0,48,3
"Lal Dant Manjan, 100gm",Dabur,health_and_personal_care,33061010,12%,0%,0,80,4
"Paras Ghee Jar, 200 ml",Paras Dairy,staple_and_grocery,405000,12%,0%,0,64,4
"Bhavya Premium Incense, 14 Stick & 4 Fragance",Bhavya,home_and_kitchen,33074100,5%,0%,0,36,12
"Bhavya Dhoop, 10 Stick & 4 Fragance",Bhavya,home_and_kitchen,33074100,5%,0%,0,36,12
"Bhavya Incense Cones, 10 Stick & 4 Fragance",Bhavya,home_and_kitchen,33074100,5%,0%,0,36,12
Bhavya Dhoop 20 Stick & 4 Fragance,Bhavya,home_and_kitchen,33074100,5%,0%,0,36,12
Mr. Excel Advance Detergent Powder,Mr Excel,home_and_kitchen,34029011,18%,0%,0,25,5
Mr. Excel Matick Detergent Powder,Mr Excel,home_and_kitchen,34029011,18%,0%,0,25,5
"Value Clean Air Freshners lavender,  50 ml",Value Clean,home_and_kitchen,3402,18%,0%,0,144,12
"Pan Besan, 35kg Bag",PAN,staple_and_grocery,1106,0%,0%,0,1,1
"Axe Signatre Corporate Body Perfume, 122 ml",HUL,health_and_personal_care,33072000,18%,0%,0,12,1
"Axe Signature Body Perfume Champion, 122 ml",HUL,health_and_personal_care,33072000,18%,0%,0,12,1
"Catch Rajma Masala Carton, 100 gms",Catch,staple_and_grocery,190,5%,0%,0,80,4
"Shasha Caradamom Big (Elaichi whole), 50 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,20,2
"Shasha Clove (Long whole), 50 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,20,2
"Shasha Cardamom Green (Elaichi whole), 50 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,20,2
"Shasha Pav Bhaji Masala, 50 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,120,4
"Shasha Meat Masala, 50 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,120,4
"Shasha Kasturi Methi, 25 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,120,4
"Shasha Kashmiri Mirch, 100 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,120,4
"Shasha Garam Masala, 50 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,120,8
"Shasha Garam Masala, 100 gm",Pansari Industries,staple_and_grocery,9109990,5%,0%,0,120,4
"Shasha Mirch Powder, 100 gm",Pansari Industries,staple_and_grocery,904,5%,0%,0,200,4
"Shasha Dhaniya Powder, 100 gm",Pansari Industries,staple_and_grocery,909,5%,0%,0,200,1
"Shasha Haldi Powder, 100 gm",Pansari Industries,staple_and_grocery,910,5%,0%,0,200,4
"Pansari Daily Rice, 5 kg (Dubar)",Pansari Industries,staple_and_grocery,10063020,5%,0%,0,4,1
"Pansari Tasty Rice, 5 kg (Tibar)",Pansari Industries,staple_and_grocery,10063020,5%,0%,0,4,1
"Pansari Mahak Basmati Rice, 10 kg (Mogra)",Pansari Industries,staple_and_grocery,10063020,5%,0%,0,4,1
"Pansari Daily Basmati Rice, 10 kg (Dubar)",Pansari Industries,staple_and_grocery,10063020,5%,0%,0,4,1
"Pansari Tasty Basmati Rice, 10 kg (Tibar)",Pansari Industries,staple_and_grocery,10063020,5%,0%,0,4,1
"Pansari Khana Basmati Rice, 5 kg",Pansari Industries,staple_and_grocery,10063020,5%,0%,0,4,1
"Pansari Khana Basmati Rice, 1 kg",Pansari Industries,staple_and_grocery,10063020,5%,0%,0,20,2
"Pansari Atta Chakki Fresh, 10 kg",Pansari Industries,staple_and_grocery,1101,5%,0%,0,5,5
"Oreal Ground Nut Oil, 1 ltr",Pansari Industries,staple_and_grocery,1508,5%,0%,0,12,3
"Pansari Till Oil, 1 ltr",Pansari Industries,staple_and_grocery,1517,5%,0%,0,12,3
"Oreal Kacchi Ghani Mustard Oil, 500 ml",Pansari Industries,staple_and_grocery,1514,5%,0%,0,24,6
"Oreal Kacchi Ghani Mustard Oil, 1 Ltr",Pansari Industries,staple_and_grocery,1514,5%,0%,0,12,12
Patanjali Saundarya Aloevera Gel Kesar Chandan 60 ml-T,Patanjali,staple_and_grocery,34013090,18%,0%,0,96,3
"Ananda Desi ghee, 1 ltr Tetra",Ananda,staple_and_grocery,4059020,12%,0%,0,15,15
"Wagga Wagga Superfry, 1 Ltr",Wagga Wagga,staple_and_grocery,15171021,5%,0%,0,12,12
"Wagga Wagga Diabetes Health,  5 Ltr",Wagga Wagga,staple_and_grocery,15141920,5%,0%,0,3,3
"Wagga Wagga Diabetes Health, 1 Ltr",Wagga Wagga,staple_and_grocery,15141920,5%,0%,0,12,3
"KINGS ROZANA SOYA OIL , 750 ml Pouch",Adani Wilmar,staple_and_grocery,15079010,5%,0%,0,16,16
"JohnsonS Baby Lotion, 50 gm",Johnsons & Johnsosn,health_and_personal_care,3304,18%,0%,0,72,1
"Harpic Fresh Toilet Cleaner Citrus, 500 ml",Reckitt Benckiser,home_and_kitchen,38089400,18%,0%,0,24,3
Harpic Organic Fresh Floral 500 ml,Reckitt Benckiser,home_and_kitchen,38089400,18%,0%,0,24,1
"Harpic Flushmatic Mono Pine, 50 gm",Reckitt Benckiser,home_and_kitchen,34022090,18%,0%,0,96,1
"Bajaj Nomarks Antimarks Body Soap Oily Skin, 125 gm",Bajaj Corp,health_and_personal_care,34011190,18%,0%,0,72,1
"Bajaj Nomarks Antimarks Body Soap Dry Skin, 125 gm",Bajaj Corp,health_and_personal_care,34011190,18%,0%,0,72,1
"Bajaj Nomarks Antimarks Body Soap Normal Skin, 125 gm",Bajaj Corp,health_and_personal_care,34011190,18%,0%,0,72,1
"Bajaj Nomarks Ayurveda Antimarks Face Wash Oily Skin, 100 gm",Bajaj Corp,health_and_personal_care,30049011,12%,0%,0,25,1
Bajaj Nomarks Ayurveda Antimarks SunScreen SPF 30,Bajaj Corp,health_and_personal_care,30049011,12%,0%,0,72,1
"Bajaj Cool Almond Drops Hair Oil, 190 ml",Bajaj Corp,health_and_personal_care,33059011,18%,0%,0,25,1
"Bajaj Cool Almond Drops Hair Oil, 95 ml",Bajaj Corp,health_and_personal_care,33059011,18%,0%,0,40,1
"Bajaj Cool Almond Drops Hair Oil, 45 ml",Bajaj Corp,health_and_personal_care,33059011,18%,0%,0,60,1
"Bajaj Brahmi Amla Hair Oil, 400 ml",Bajaj Corp,health_and_personal_care,33059011,18%,0%,0,24,1
"Bajaj Brahmi Amla Hair Oil, 300 ml",Bajaj Corp,health_and_personal_care,33059011,18%,0%,0,24,1
"Bajaj Brahmi Amla Hair Oil, 200 ml",Bajaj Corp,health_and_personal_care,33059011,18%,0%,0,36,1
"Bajaj Brahmi Amla Hair Oil, 90 ml",Bajaj Corp,health_and_personal_care,33059011,18%,0%,0,60,1
"Bajaj Almond Drops Hair Oil, 500 ml",Bajaj Corp,health_and_personal_care,33059011,18%,0%,0,12,1
The Original - Raw Mango,THE ORIGINAL,beverage_and_confectionary,22029920,12%,0%,0,24,1
The Original - Aam Panna,THE ORIGINAL,beverage_and_confectionary,22029920,12%,0%,0,24,1
The Original - Anaar Shikanji,THE ORIGINAL,beverage_and_confectionary,22029920,12%,0%,0,24,1
The Original - Jamun Shikanji,THE ORIGINAL,beverage_and_confectionary,22029920,12%,0%,0,24,1
The Original - Masala Shikanji,THE ORIGINAL,beverage_and_confectionary,22029920,12%,0%,0,24,1
"Rajdhani Vermicelli short cut, 1 kg",Rajdhani,processed_food,1902,5%,0%,0,10,1
"Rajdhani Vermicelli short cut, 500 gm",Rajdhani,processed_food,1902,5%,0%,0,10,2
"Rajdhani Matar Safed, 1 kg",Rajdhani,staple_and_grocery,713,5%,0%,0,20,1
"Rajdhani Masala Papad, 200 gm",Rajdhani,processed_food,1905,0%,0%,0,125,5
"Rajdhani Maida, 50 kg",Rajdhani,staple_and_grocery,1101,0%,0%,0,1,1
"Rajdhani Chakki Atta, 50 kg",Rajdhani,staple_and_grocery,1101,0%,0%,0,1,1
"Fortune Mini Mogra II Basmati Rice, 5 Kg",Adani Wilmar,staple_and_grocery,15079010,5%,0%,0,4,1
"Veet Silk & Fresh Hair Removal Cream, Normal Skin -100 gm",Reckitt Benckiser,health_and_personal_care,33079010,18%,0%,0,48,1
"Dettol Instant Hand Sanitizer, Original,25 ml",Reckitt Benckiser,health_and_personal_care,38089400,18%,0%,0,96,1
Moov Advance Fast Pain Relief Diclofenac Gel - 30 gm (33% extra),Reckitt Benckiser,health_and_personal_care,30049011,12%,0%,0,240,1
"Veet Hair Removal Cream for Men, Sensitive Skin - 25 gm",Reckitt Benckiser,health_and_personal_care,33079010,18%,0%,0,144,3
"Veet Hair Removal Cream for Men, Normal Skin - 25 gm",Reckitt Benckiser,health_and_personal_care,33079010,18%,0%,0,144,3
"Odonil Block, 50 gm (Rose)",Dabur,home_and_kitchen,33074900,18%,0%,0,144,6
"Odonil Block, 50 gm (Lavender)",Dabur,home_and_kitchen,33074900,18%,0%,0,144,1
"Odonil Air fresherner Jasmine, 50 gm",Dabur,home_and_kitchen,33074900,18%,0%,0,144,1
VICKS GOLI JAR COUGH DROPS,P&G,beverage_and_confectionary,30049011,12%,0%,0,32,1
"Dove Dandruff Care Shp Scht, 5.5 ml",HUL,health_and_personal_care,33051090,18%,0%,0,960,16
HIMALAYA FOOT CARE CREAM 50g,Himalaya,health_and_personal_care,30049011,12%,0%,0,48,2
"Rajma Sharmili, 30 Kg",PAN,staple_and_grocery,713,0%,0%,0,1,1
"Urad Sabut, 30 Kg",PAN,staple_and_grocery,713,0%,0%,0,1,1
"Toor Dal, 30 Kg",PAN,staple_and_grocery,713,0%,0%,0,1,1
"Chana Dal, 30 Kg",PAN,staple_and_grocery,713,0%,0%,0,1,1
"Dabur Meswak Toothpaste, 50 gm",Dabur,health_and_personal_care,33061020,18%,0%,0,144,3
"Dabur Meswak Toothpaste, 25 gm",Dabur,health_and_personal_care,33061020,18%,0%,0,288,12
Cinthol Cool Soap 55g,Godrej,health_and_personal_care,34011190,18%,0%,0,300,10
Whisper Ultra Clean XL+  7 wings,P&G,health_and_personal_care,96190010,0%,0%,0,60,1
"Airwick Scents of India Aerosol Cool watar, 245 ml",Reckitt Benckiser,home_and_kitchen,33074900,18%,0%,0,12,1
"Airwick Scents of India Aerosol Rose, 245 ml",Reckitt Benckiser,home_and_kitchen,33074900,18%,0%,0,12,1
Dettol Skincare soap 125g (Offer Pack 3+1),Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,30,1
"Parachute Coconut Oil, 550 ml JAR",Marico,staple_and_grocery,15131100,5%,0%,0,20,1
"Ruchi Gold Tin, 15 Kg",Ruchi Soya Ltd,staple_and_grocery,1511,5%,0%,0,1,1
"Tide Naturals,  115 gm + 20 gm extra",P&G,home_and_kitchen,34022010,18%,0%,0,60,6
"Delhi Pasand  Masuri Steam Rice, 25 Kg",Delhi Pasand,staple_and_grocery,1006,0%,0%,0,1,1
"Parmal Basmati Rice No 3, 25 Kg",Parmal Rice,staple_and_grocery,1006,0%,0%,0,1,1
"Classic Golden Sella Basmati Rice, 25 Kg",Double Chabi,staple_and_grocery,10063020,0%,0%,0,1,1
"Galaxy Golden Sella Basmati Rice, 25 Kg",Galaxy,staple_and_grocery,10063020,5%,0%,0,1,1
"Vamma 7 Basmati Rice Kinki, 25 Kg",Vamma 7 Rice,staple_and_grocery,10063020,0%,0%,0,1,1
Head & Shoulders Anti Hair fall 72 ml,P&G,health_and_personal_care,33051090,18%,0%,0,48,1
"Dove Intense Repair Conditioner Sachet, 7 ml",HUL,health_and_personal_care,33051090,18%,0%,0,512,16
"Parachute Coconut Oil, 25 ml",Marico,staple_and_grocery,15131100,5%,0%,0,384,3
"Parachute Advansed Coconut Hair Oil Sachet, 2.7 ml",Marico,health_and_personal_care,33059011,18%,0%,0,1920,16
"Livon Hair Serum Sachet, 2.5 ml",Marico,health_and_personal_care,33059090,18%,0%,0,480,12
"Set Wet Go Musk Perfume Spray, 20 ml",Marico,health_and_personal_care,33072000,18%,0%,0,192,6
"Set Wet Go Citrus Perfume Spray, 20 ml",Marico,health_and_personal_care,33072000,18%,0%,0,192,6
"Set Wet Go Aqua Perfume Spray, 20 ml",Marico,health_and_personal_care,33072000,18%,0%,0,192,1
"Set Wet Go Icy Perfume Spray, 20 ml",Marico,health_and_personal_care,33072000,18%,0%,0,192,6
"Set Wet Go Beach Perfume Spray, 20 ml",Marico,health_and_personal_care,33072000,18%,0%,0,192,6
"Dettol Jasmine Handwash Refill and Pump  Co-created with moms, 200ml+175ml",Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,24,1
"Dettol Tulsi Handwash Refill and Pump  Co-created with moms, 200ml+175ml",Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,24,1
"Dettol Jasmine Beauty Bathing Soap Co-created with moms, 125gm (Buy 4 Get 1 Free)",Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,24,1
"Dettol Jasmine Beauty Bathing Soap Co-created with moms, 75gm (Buy 4 Get 1 Free)",Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,40,1
"Dettol Jasmine Beauty Bathing Soap Co-created with moms, 75gm",Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,192,1
"Dettol Tulsi Beauty Bathing Soap Co-created with moms, 125gm (Buy 4 Get 1 Free)",Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,24,1
"Dettol Tulsi Beauty Bathing Soap Co-created with moms, 75gm (Buy 4 Get 1 Free)",Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,40,1
"Dettol Tulsi Beauty Bathing Soap Co-created with moms, 75gm",Reckitt Benckiser,health_and_personal_care,34011190,18%,0%,0,192,2
Veet Nikhaar Hair Removal Cream for All Skin Types - 32g,Reckitt Benckiser,health_and_personal_care,33079010,18%,0%,0,144,3
"Himalaya Nourishing Body Lotion, 100 ml",Himalaya,health_and_personal_care,33049930,18%,0%,0,36,2
"Himalaya Moisturizing Aloe Vera Face wash, 100 ml",Himalaya,health_and_personal_care,33049990,18%,0%,0,30,2
"Himalaya Lip Balm, 10 gm (48)",Himalaya,health_and_personal_care,33041000,18%,0%,0,192,2
"Himalaya Fresh Active Gel, 80 gm",Himalaya,health_and_personal_care,33061020,18%,0%,0,50,2
"Himalaya Honey & Cream Soap, 125 gm",Himalaya,health_and_personal_care,34011110,18%,0%,0,72,2
"Himalaya Purifying Neem Pack, 50 gm",Himalaya,health_and_personal_care,33049990,18%,0%,0,48,2
"Himalaya Sparwhite Toothpaste, 40 gm",Himalaya,health_and_personal_care,33061020,18%,0%,0,96,6
"Himalaya Anti Hair Fall Shampoo, 200 ml",Himalaya,health_and_personal_care,33051090,18%,0%,0,24,2
"Himalaya Complete Care Toothpaste, 150 gm",Himalaya,health_and_personal_care,33061020,18%,0%,0,36,2
"Himalya Sparkwhite Toothpaste with Free Toothbrush, 80 gm",Himalaya,health_and_personal_care,33061020,18%,0%,0,50,2
"Himalaya Almond & Rose Soap, 125 gm",Himalaya,health_and_personal_care,34011110,18%,0%,0,72,2
"Himalaya Honey & Cream Soap, 75 gm",Himalaya,health_and_personal_care,34011110,18%,0%,0,90,2
"Himalaya Fairness Kesar Face wash, 50 ml",Himalaya,health_and_personal_care,33049990,18%,0%,0,50,2
"Himalaya Complete Care Toothpaste, 80 gm",Himalaya,health_and_personal_care,33061020,18%,0%,0,50,2
"Himalaya Cucumber & Coconut Soap, 125 gm",Himalaya,health_and_personal_care,34011110,18%,0%,0,72,2
"Himalaya Almond & Rose Soap, 75 gm",Himalaya,health_and_personal_care,34011110,18%,0%,0,90,1
Himalaya Strawberry Lip Balm 10 gm,Himalaya,health_and_personal_care,33041000,18%,0%,0,96,2
"Himalaya Nourshing skin crem, 50 ml",Himalaya,health_and_personal_care,33049910,18%,0%,0,30,2
"Himalaya Cucumber & Coconut Soap, 75 gm",Himalaya,health_and_personal_care,34011110,18%,0%,0,90,3
"Himalaya Neem & Turmeric Soap, 125 gm",Himalaya,health_and_personal_care,34011110,18%,0%,0,72,2
"Himalaya Complete care Toothpaste with Free Toothbrush, 80 gm",Himalaya,health_and_personal_care,33061020,18%,0%,0,50,2
"Himalaya Moisturizing Aloe Vera FW, 50 ml",Himalaya,health_and_personal_care,33049990,18%,0%,0,50,1
"Himalaya Purifying Neem Scrub, 12 gm",Himalaya,health_and_personal_care,33049990,18%,0%,0,192,2
"Himalaya Neem Puri Face Wash, 50 ml (Tray Pack)",Himalaya,health_and_personal_care,33049990,18%,0%,0,72,2
"Himalaya Purifying Neem pack, 16 gm",Himalaya,health_and_personal_care,33049990,18%,0%,0,192,2
"Himalaya Minikajal Blister Pack, 1 gm",Himalaya,health_and_personal_care,33042000,18%,0%,0,60,2
"Himalaya Lip Balm, 10 gm (12)",Himalaya,health_and_personal_care,33041000,18%,0%,0,120,2
"Himalaya Purifying Neem FW, 100 ml",Himalaya,health_and_personal_care,33049990,18%,0%,0,48,1
"Himalaya Purifying Neem Face wash, 200 ml",Himalaya,health_and_personal_care,33049990,18%,0%,0,72,2
"Himalaya Pain Balm Strong, 10 gm",Himalaya,health_and_personal_care,30049011,12%,0%,0,96,2
"Himalaya Cold Balm, 10 gm",Himalaya,health_and_personal_care,30049011,12%,0%,0,96,2
"Himalaya Foot Care Cream, 20 gm",Himalaya,health_and_personal_care,30049011,12%,0%,0,96,2
"Himalaya Foot Care Cream, 50 gm",Himalaya,health_and_personal_care,30049011,18%,0%,0,48,2
