parent_id,Correct_parent_id,child_code,correct_ean,brand_name,Brand_ID,Sub Brand Name,Sub Brand Name_ID,name,product_hsn_code,brand_case_size,inner_case_size,product_type,category,category_id,sub_category_1,sub_category_1_ud,tax_name,tax_name-2
PSASVEE0072,PSASVEE0072,PROPROVEE00000001,8906069400626_89,VEEBA,447,VEEBA,447,Veeba Pizzqa On A Slice Sandwich Spread 310 Gm,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0170,PPROVEE0170,PROPROVEE00000009,8906069401111_154,VEEBA,447,VEEBA,447,Veeba Peanut Butter Crunchy 340 Gm ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0170,PPROVEE0170,PROPROVEE00000019,8906069401111_154,VEEBA,447,VEEBA,447,Veeba Peanut Butter Crunchy 340 Gm,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0054,PSASVEE0054,SASPROVEE00000039,8906069401746_34,VEEBA,447,VEEBA,447,Veeba Eggless Mayonnaise (100g) Standy Pouch,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0160,PPROVEE0160,SASPROVEE00000041,8906069401913_109,VEEBA,447,VEEBA,447,Veeba Schezwan Dip & Stir-Fry Sauce (320g),21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0040,PSASVEE0040,SASPROVEE00000046,8906069402033_34,VEEBA,447,VEEBA,447,Veeba Carrot & Cucumber Sandwich Spread 100g Pouch,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0182,PPROVEE0182,BKDPROVEE00000003,8906069402644_34,VEEBA,447,VEEBA,447,Veeba Pasta & Pizza Sauce 100 gm,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0182,PPROVEE0182,PROPROVEE00000002,8906069402644_65,VEEBA,447,VEEBA,447,Veeba Pasta & Pizza Sauce 100 Gm,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0182,PPROVEE0182,PROPROVEE00000018,8906069402644_65,VEEBA,447,VEEBA,447,Veeba Pasta & Pizza Sauce 100 Gm,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0172,PPROVEE0172,PROPROVEE00000008,8906069402668_75,VEEBA,447,VEEBA,447,Veeba Pasta & Pizza Souce 280 Gm ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0176,PPROVEE0176,PROPROVEE00000006,8906069402675_69,VEEBA,447,VEEBA,447,Veeba Garlic Mayonnise 250 Gm ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0180,PPROVEE0180,PROPROVEE00000003,8906069402682_69,VEEBA,447,VEEBA,447,Veeba Burger Mayonnise 250 Gm ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0084,PSASVEE0084,SASPROVEE00000064,8906069402705_69,VEEBA,447,VEEBA,447,Veeba Classic Mayonnaise,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0158,PPROVEE0158,PROPROVEE00000015,8906069402767_69,VEEBA,447,VEEBA,447,VEEBA TANDOORI MAYONNAISE 250GM,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0168,PPROVEE0168,PROPROVEE00000010,T00226,VEEBA,447,VEEBA,447,Veeba Tangy  Musttard Sauce 1 Kg ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0042,PSASVEE0042,SASPROVEE00000045,8906069402408,VEEBA,447,VEEBA,447,Veeba Roasted Sesame Japanese Style Dressing (315g),21039090,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0028,PSASVEE0028,SASPROVEE00000052,8906069403016_24,VEEBA,447,VEEBA,447,Veeba CLASSIC IMLI SAUCE (100G),21032000,24,1,Active,Processed Food,52,Sauces,182,GST-12,
PSASFRI0030,PSASFRI0030,SASPROFRI00000010,8906050581082_39,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Schezwan Sauce G Bottle,21039020,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0028,PSASFRI0028,SASPROFRI00000011,8906050580306,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Mayonnaise Sachet ,21039030,168,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0026,PSASFRI0026,SASPROFRI00000012,8906050580313,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Sandwich Spread Sachet ,21039030,168,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0014,PSASFRI0014,SASPROFRI00000018,8906050580498,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Mayonnaise Box,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0012,PSASFRI0012,SASPROFRI00000019,8906050580504,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Sandwich Spread Box,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0008,PSASFRI0008,SASPROFRI00000021,8906050580528,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Tandoori Mayo Box,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0002,PSASFRI0002,SASPROFRI00000024,8906050580634,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Mint Mayonnaise Box,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0004,PSASFRI0004,SASPROFRI00000023,8906050580887,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Cheese Jalepeno Box,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0022,PSASFRI0022,SASPROFRI00000014,8906050580344_10,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Tandoori Mayo Sachet ,21039030,168,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0016,PSASFRI0016,SASPROFRI00000017,8906050580627_10,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Mint Mayonnaise Sachet ,21039030,168,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0018,PSASFRI0018,SASPROFRI00000016,8906050580832_10,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Cheese Jalepeno Sachet ,21039030,168,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0048,PSASFRI0048,SASPROFRI00000001,8906050580986_39,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Mayonnaise 120 Gm,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0046,PSASFRI0046,SASPROFRI00000002,8906050581006_39,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Sandwich Spread 120 gm,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0038,PSASFRI0038,SASPROFRI00000006,8906050581013_39,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Chessy Dip 120 gm,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASFRI0040,PSASFRI0040,SASPROFRI00000005,8906050581020_39,FRIC BERGEN,642,FRIC BERGEN,642,FRIC BERGEN Salsa Dip 120 gm,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSNGMDY0104,PSNGMDY0104,SNGSNGMDY00000005,8901648025320_55,Mother Dairy,121,Mother Dairy,121,Mother Dairy Cream 200 Ml ,401,1,1,Active,"Dairy,Frozen & Bakery",176,"Dairy,Frozen & Bakery",176,GST-0,
PBFDMDY0008,PBFDMDY0008,BFDSNGMDY00000022,8901648092667_0110,Mother Dairy,121,Mother Dairy,121,Mother Dairy Cheese Cube 200 Gm,406,1,1,Active,"Dairy,Frozen & Bakery",176,"Dairy,Frozen & Bakery",176,GST-12,
PDAIMDY0012,PDAIMDY0012,DAIDAIMDY00000004,8901648000488_30,Mother Dairy,121,Mother Dairy,121,Mother Dairy American Nutty Icecream Buy 1 Get 1 Free 700 Ml,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PSNGMDY0100,PSNGMDY0100,SNGSNGMDY00000007,8901648015413_25,Mother Dairy,121,Mother Dairy,121,Mother Dairy Kulfi Rabri 50 Gm ,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PBRDMDY0046,PBRDMDY0046,BRDBRDMDY00000004,8901648018155_240,Mother Dairy,121,Mother Dairy,121,Mother Dairy Rabri Ice Cream 700 Ml,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PDAIMDY0010,PDAIMDY0010,DAIDAIMDY00000005,8901648024514_250,Mother Dairy,121,Mother Dairy,121,Mother Dairy 2 In 1 Buy 1 Get 1 Free 700 Ml,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PBRDMDY0044,PBRDMDY0044,BRDBRDMDY00000005,8901648025849_20,Mother Dairy,121,Mother Dairy,121,Mother Dairy Chillz Chocolate Bar 65 Ml,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PBRDMDY0042,PBRDMDY0042,BRDBRDMDY00000006,8901648025863_20,Mother Dairy,121,Mother Dairy,121,Mother Dairy Chillz Mango Bar 60 Ml,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PBRDMDY0040,PBRDMDY0040,BRDBRDMDY00000007,8901648025887_180,Mother Dairy,121,Mother Dairy,121,Mother Dairy Vanilla 700 Ml,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PDAIMDY0008,PDAIMDY0008,DAIDAIMDY00000006,8901648025917_190,Mother Dairy,121,Mother Dairy,121,Mother Dairy Choco Chip Ice Cream 1.25 L,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PBRDMDY0038,PBRDMDY0038,BRDBRDMDY00000008,8901648027232_10,Mother Dairy,121,Mother Dairy,121,Mother Dairy Strwberry Ice Cream 60 Ml,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PDAIMDY0006,PDAIMDY0006,DAIDAIMDY00000007,8901648039105_230,Mother Dairy,121,Mother Dairy,121,Mother Dairy Chocolate Icecream 700Ml,2105,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Ice Cream,187,GST-18,
PSNGMDY0096,PSNGMDY0096,SNGSNGMDY00000009,8901648095163_75,Mother Dairy,121,Mother Dairy,121,Mother Dairy Toned Milk Uht 1 Ltr,401,1,1,Active,"Dairy,Frozen & Bakery",176,"Dairy,Frozen & Bakery",176,GST-5,
PSNGMDY0110,PSNGMDY0110,BFDSNGMDY00000007,8901648014843_25,Mother Dairy,121,Mother Dairy,121,Mother Dairy Fruit Yoghurt Mango 100 Gm,04031000,1,1,Active,"Dairy,Frozen & Bakery",176,"Dairy,Frozen & Bakery",176,GST-5,
PSNGMDY0110,PSNGMDY0110,SNGSNGMDY00000002,8901648014843_30,Mother Dairy,121,Mother Dairy,121,Mother Dairy Fruit Yoghurt Mango 100 Gm,04031000,1,1,Active,"Dairy,Frozen & Bakery",176,"Dairy,Frozen & Bakery",176,GST-5,
PBREMDY0004,PBREMDY0004,BFDSNGMDY00000006,8901648014850_25,Mother Dairy,121,Mother Dairy,121,Mother Dairy Fruit Yoghurt Blueberry 100 Gm,04031000,1,1,Active,"Dairy,Frozen & Bakery",176,"Dairy,Frozen & Bakery",176,GST-5,
PBREMDY0004,PBREMDY0004,BREBREMDY00000001,8901648014850_30,Mother Dairy,121,Mother Dairy,121,Mother Dairy Fruit Yoghurt Blueberry 100 Gm,04031000,1,1,Active,"Dairy,Frozen & Bakery",176,"Dairy,Frozen & Bakery",176,GST-5,
PBREMDY0002,PBREMDY0002,BFDSNGMDY00000008,8901648014867_25,Mother Dairy,121,Mother Dairy,121,Mother Dairy Fruit Yoghurt Rasberry 100 Gm,04031000,1,1,Active,"Dairy,Frozen & Bakery",176,"Dairy,Frozen & Bakery",176,GST-5,
PHROEMA0004,PHROEMA0018,HROHAREMA00000001,,Emami,454,Navratna,238,"Emami Navrattan Oil , 50 ML",30049011,120,6,Active,Health & Personal Care,54,Hair Care,4,GST-12,
PPREORL0006,PPREORL0006,PREPREORL00000001,4902430864329_20,P&G,56,ORAL-B,365,Oral B Kids Above 2 Years,9603,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PDCRORL0010,PDCRORL0010,DCRHPCORL00000005,4902430541619,P&G,56,ORAL-B,365,Oral B Toothbrush Pro Health Sensitiv Extra Soft 2+1P,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PDCRORL0008,PDCRORL0008,DCRHPCORL00000007,4902430603829,P&G,56,ORAL-B,365,Oral B Toothbrush Pro Helth Gum Soft 2+2 1P,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PTHBORL0004,PTHBORL0004,DCRHPCORL00000006,4902430603843,P&G,56,ORAL-B,365,Oral B Toothbrush Pro Helth Gum Med 2+2 1P,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PDCRORL0006,PDCRORL0006,DCRHPCORL00000008,4902430663687,P&G,56,ORAL-B,365,Oral B Toothbrush Pro Helth Medium 2+2 1P,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PHPCORL0060,PHPCORL0060,DCRHPCORL00000004,4902430678858_20,P&G,56,ORAL-B,365,Oral B Shiny Clean Toothbrush 1N,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PHPCORL0060,PHPCORL0060,HPCHPCORL00000006,4902430678858_25,P&G,56,ORAL-B,365,Oral B Shiny Clean Toothbrush 1N,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PDCRORL0016,PDCRORL0016,DCRHPCORL00000001,4902430742597_198,P&G,56,ORAL-B,365,Oral B Anti Bacterial Toothbrush 2+1,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PTHBORL0004,PTHBORL0004,THBDCRORL00000012,4902430783293_130,P&G,56,ORAL-B,365,Oral B Toothbrush Pro Helth Gum Med 2+2 1P,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PDCRORL0010,PDCRORL0010,THBDCRORL00000009,4902430783392_150,P&G,56,ORAL-B,365,Oral B Toothbrush Pro Health Sensitiv Extra Soft 2+1P,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PDCRORL0014,PDCRORL0014,DCRHPCORL00000002,4902430796224,P&G,56,ORAL-B,365,Oral B Neem Extract Medium Toothbrush 1N,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PTHBORL0002,PTHBORL0002,THBDCRORL00000013,4902430864596_99,P&G,56,ORAL-B,365,Oral B Soft Tooth Brush 6 N,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PDCRORL0004,PDCRORL0004,DCRHPCORL00000009,4902430872256_130,P&G,56,ORAL-B,365,Oral B Prohealth Neem Soft Toothbrush B2Get 2 Free,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PDCRORL0002,PDCRORL0002,DCRHPCORL00000010,4902430874526,P&G,56,ORAL-B,365,Oral B Shiny Clean Toothbrush,33049920,1,1,Active,Health & Personal Care,54,Dental Care,64,GST-18,
PHNKLOC4474,PHNKLOC4474,HNKHNKLOC00001979,T02080,Local brand,392,Local brand,392,Tea Paper Cup Of 100 Pcs,9603,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
PHNKLOC4414,PHNKLOC4414,HNKHNKLOC00002009,8901691001241_10,Eveready,676,Eveready,676,EVEREADY AA 915 BATTERY,85065000,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
PHMINES0002,PHMINES0002,HMIHNKEVD00000001,8901691003450_15,Eveready,676,Eveready,676,Eveready Battery AA 4 Pc,85065000,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
PHMINES0002,PHMINES0002,HMIHNKEVD00000002,8901691003450_150,Eveready,676,Eveready,676,Eveready Battery AA 4 Pc,85065000,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
PHNKLOC4412,PHNKLOC4412,HNKHNKLOC00002010,8901691010526_15,Eveready,676,Eveready,676,EVEREADY AAA1012 HEAVY DUTY BATTERY,85065000,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
PHNKLOC8232,PHNKLOC8232,HNKHNKLOC00000098,T00131,Eveready,676,Eveready,676,Eveready Batrey 1 U,85065000,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
PHNKLOC8230,PHNKLOC8230,HNKHNKLOC00000099,T00132,Eveready,676,Eveready,676,Eveready Bulb 9 W,85065000,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
PHNKNES0008,PHNKNES0008,HNKHNKEVD00000001,T01999,Eveready,676,Eveready,676,Eveready Aaa Battery,85065000,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
