Shop_name,warehouse_id,Barcode,item_id,product_sku,product_name,category,hsn,Tax_structure,GST_flag,MRP,PTC,Realtime_available_qty,Last90daysaleqty
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,7622201150273_5,hd-20210207-0421-20229-093-RBGAO-000,BEVBEVDMS00000001,"Dairy Milk Shots,  9gm 7622201150273_5",beverage_and_confectionary,18069010,In State GST 18 %,GST-18,5,5,10,10
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8903105000192_190,hd-20200605-1430-45846-093-33KFL-000,HPCHPCYAR00000001,Yardley London Lavender Body Spray 150Ml 8903105000192_190,health_and_personal_care,3307,In State GST 18 %,GST-18,190,171,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,7622201423131_209,hd-20200605-1711-17960-093-33KFL-000,PDMBVRBON00000005,Cadbury Bournvita 500Gm 7622201423131_209,beverage_and_confectionary,19019090,In State GST 18 %,GST-18,209,192.28,2,14
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901262030243_535,hd-20200606-0601-07340-093-33KFL-000,OGCSNGAMU00000012,Amul Cow Ghee Tin 1 ltr 8901262030243_535,staple_and_grocery,4050000,In State GST 12 %,GST-12,535,499,3,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901526101054_550,hd-20200615-0544-23564-093-33KFL-000,HPCHPCLOR00000040,Loreal Casting Crème Gloss 316 Burgundy 8901526101054_550,health_and_personal_care,33059040,In State GST 18 %,GST-18,550,469,7,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901499008343_170,hd-20200615-0640-42514-093-753J8-000,SNGSNGCNF00000002,KELLOGS CORNFLAKE ALMOND FLAKES 300g 8901499008343_170,breakfast_dairy,19041010,In State GST 18 %,GST-18,170,144.5,8,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430921831_499,hd-20200618-1410-13765-093-33KFL-000,MHGHPCGIL00000017,Gillete mach 3(4 Cart) 4902430921831_499,health_and_personal_care,8212,In State GST 18 %,GST-18,499,410,3,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430722001_85,hd-20200618-1410-19873-093-33KFL-000,SBCMHGGIL00000002,Gillete Shave Gel 60gm 4902430722001_85,health_and_personal_care,8212,In State GST 18 %,GST-18,85,79,7,0
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030779299_160,hd-20200622-0746-00680-093-33KFL-000,TNCBNCLIP00000018,Lipton Green Tea Honey Lemon 35 Gm 8901030779299_160,beverage_and_confectionary,9023020,In State GST 5 %,GST-5,160,140,5,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063230157_143,hd-20200601-0935-45457-093-33KFL-000,NKMPROHAL00000016,Haldiram Kaju Mixture 400 Gm 8904063230157_143,processed_food,21069099,In State GST 12 %,GST-12,143,121.55,2,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063230010_91,hd-20200605-1354-35805-093-33KFL-000,NKMPROHAL00000023,Haldiram Namkeen Bhujia 400 gm 8904063230010_91,processed_food,2106,In State GST 12 %,GST-12,91,77.35,3,11
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,7622201138424_100,hd-20200605-1427-34769-093-33KFL-000,CHOBNCBOU00000002,Cadbury Bournville Cranberry 80Gm 7622201138424_100,beverage_and_confectionary,18063200,In State GST 18 %,GST-18,100,90,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901595963348_60,hd-20200608-0640-55531-093-33KFL-000,NDPPROCHG00000008,Chings Manchurian Noodles 240G 8901595963348_60,processed_food,19053100,In State GST 12 %,GST-12,60,48,15,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901888005717_75,hd-20200608-0935-53017-093-33KFL-000,PROPROHOM00000003,Dabur Hommade Lemoneez 250Ml 8901888005717_75,beverage_and_confectionary,20019000,In State GST 12 %,GST-12,75,70,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901526101238_150,hd-20200608-0939-01749-093-33KFL-000,HPCHPCLOR00000025,Loreal Colour Protect Protecting Shampoo 175Ml 8901526101238_150,health_and_personal_care,33059040,In State GST 18 %,GST-18,150,142.5,4,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904137452263_100,hd-20200613-1238-14775-093-33KFL-000,SCSSNGCKD00000050,Chukde Moti Elaichi 50 gm 8904137452263_100,staple_and_grocery,908,In State GST 5 %,GST-5,100,80,4,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207029592_55,hd-20200615-0640-15578-093-753J8-000,AFGARFDOD00000003,"Odonil Zipper Jasmine Fresh, 10 gm 8901207029592_55",home_and_kitchen,3307,In State GST 18 %,GST-18,55,53,8,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,890421480048_205,hd-20200623-1037-59976-093-6SSDU-000,COSBDCBLH00000005,Blue Heaven Non Transfer Lip Color - Nude Lips 05 890421480048_205,health_and_personal_care,33041000,In State GST 18 %,GST-18,205,185,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904288621136_47,hd-20200624-1456-06210-093-33KFL-000,BKDPROTOP00000040,"Tops Custard  Kesar Pista Flavour, 100G 8904288621136_47",processed_food,21069080,In State GST 18 %,GST-18,47,44.65,3,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901014002023,hd-20200107-1303-36666-093-00000-000,NDPPROTOP00000004,Top Ramen Curry Instant Noodles Vegetarian 70 gm 8901014002023,processed_food,2103,In State GST 12 %,GST-12,11,11,7,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725710699,hd-20200109-0554-46424-093-00000-000,HMIHNKMGL00000006,Mangaldeep 14 Sandal Np + 1 Match Box Free 8901725710699,home_and_kitchen,33074100,In State GST 5 %,GST-5,10,10,8,10
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901023018626,hd-20200115-0731-24981-093-00000-000,HARHPCGNU00000001,Nupur Mehendi 400 gm 8901023018626,health_and_personal_care,33059040,In State GST 5 %,GST-5,199,189,4,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8908003634012,hd-20200123-0824-44499-093-00000-000,LBCLQCGPH00000002,Gainda Phenyle 1 ltr 8908003634012,home_and_kitchen,38089400,In State GST 18 %,GST-18,95,66.5,7,8
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030707513_62,hd-20200208-0402-53737-093-00000-000,PCRPCRDOV00000012,Dove Intense Repaiir Shampoo 80 ml 8901030707513_62,health_and_personal_care,33051090,In State GST 18 %,GST-18,62,57,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906104710529_50,hd-20200211-0614-16923-093-00000-000,PKPRTCEVR00000008,Everin Lime Pickles Jar 250 gm 8906104710529_50,processed_food,2001,In State GST 12 %,GST-12,50,30,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207027826,hd-20200211-0740-17390-093-00000-000,ARFHNKDOD00000002,Odonil Room Spray  Citrus Fresh 270 ml 8901207027826,home_and_kitchen,3307,In State GST 18 %,GST-18,149,139,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725135423,hd-20200211-1019-45625-093-00000-000,BSCBSCSNF00000006,Itc Sunfeast Moms Magic Rich Butter 76 gm 8901725135423,processed_food,19053100,In State GST 18 %,GST-18,10,9,13,35
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906002000883,hd-20200213-0651-26059-093-00000-000,PKPPROFNF00000005,Dr Oetker Funfoods Veg Mayonnaise Garlic 250 gm 8906002000883,processed_food,21039030,In State GST 12 %,GST-12,69,55.2,7,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719240393,hd-20200213-0651-46435-093-00000-000,CANCONPAR00000002,Parle Kaccha Mango Bite 277 gm 8901719240393,beverage_and_confectionary,1905,In State GST 12 %,GST-12,50,45,5,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901063029163,hd-20200213-0741-21008-093-00000-000,BICPROBRI00000029,Britannia Jim Jam Treat Biscuit 100 gm 8901063029163,processed_food,19053100,In State GST 18 %,GST-18,25,25,4,10
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8908000451148_85,hd-20201209-0652-49046-093-7A0SK-000,PROPROBRI00000037,Brijnandan Namak Gud Save PP 400G 8908000451148_85,processed_food,21069099,In State GST 5 %,GST-5,85,56.666666667,7,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4005808198900_249,hd-20201215-0619-17133-093-7A0SK-000,BDCHPCNVE00000043,Nivea Body Milk Body Lotion 200 ml 4005808198900_249,health_and_personal_care,33049930,In State GST 18 %,GST-18,249,199,7,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8908013998043_20,hd-20201221-0644-27460-093-OO6ZG-000,SSJSNGLOC00000018,"Rock Salt , 200 Gm 8908013998043_20",staple_and_grocery,2501,In State GST 0 %,GST-0,20,10,7,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901499010704_55,hd-20201221-1341-59942-093-7A0SK-000,PROPROKEL00000012,Kellogg'S Chocos 110G 8901499010704_55,breakfast_dairy,1904,In State GST 18 %,GST-18,55,46.75,7,11
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901052000807_160,hd-20201225-0627-48791-093-7A0SK-000,TNCBNCTTE00000066,"Tata Tea Gold , 250 Gm 8901052000807_160",beverage_and_confectionary,902,In State GST 5 %,GST-5,160,154,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430872652_32,hd-20210105-0954-12603-093-XOAUK-000,WHGHPCWSP00000012,Whisper Choice Extra Long 6 Pads 4902430872652_32,health_and_personal_care,96190010,In State GST 0 %,GST-0,32,32,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207027970_99,hd-20210105-0958-17375-093-XOAUK-000,HNKHNKDOD00000024,Odonil Citrus Fresh Room Spray 190Ml 8901207027970_99,home_and_kitchen,3307,In State GST 18 %,GST-18,99,89,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,ADT11111205_170,hd-20210106-1415-48398-093-7A0SK-000,SNGSNGGMF00000039,"GramFactory Mix Dal, 1 Kg ADT11111205_170",Staples & Grocery,713,In State GST 0 %,GST-0,170,102,4,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030703614_240,hd-20210120-1030-05767-093-KQOIS-000,HRCHPCDOV00000008,Dove Hair Fall Rescue Shampoo 340Ml 8901030703614_240,health_and_personal_care,3305,In State GST 18 %,GST-18,240,220,4,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396393634_132,hd-20210122-0658-07117-093-7A0SK-000,BDCHNKDET00000001,Detol Original shop 75 gm pack 4 + 1 8901396393634_132,health_and_personal_care,30049011,In State GST 18 %,GST-18,132,122,10,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901414000766_50,hd-20210122-0658-14791-093-7A0SK-000,CNNPROBIK00000018,Bikano Namkeen Nmkn Tasty 200G 8901414000766_50,processed_food,2106,In State GST 12 %,GST-12,50,37.5,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901233034690_149,hd-20210122-1135-05223-093-7A0SK-000,CHOBNCCDM00000008,Cadbury Dairy Milk Chocolate Home Treats 126 gm 8901233034690_149,beverage_and_confectionary,18069010,In State GST 18 %,GST-18,149,134,3,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906130490310_145,hd-20210123-1428-38848-093-QTLFT-000,CKOSNGMAA00000002,"Maanik Soya Bean Refined Oil Pouch, 1 Ltr 8906130490310_145",staple_and_grocery,1507,In State GST 5 %,GST-5,145,120,12,12
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063200167_77,hd-20210125-1407-54766-093-K2DTQ-000,CNNPROHAL00000009,"Haldiram Kaju Mixture, 200Gm 8904063200167_77",processed_food,21069099,In State GST 12 %,GST-12,77,74,7,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725977153_50,hd-20210129-1233-45683-093-7A0SK-000,BDCHNKSAV00000001,Savlon Glycrin 125Gm 8901725977153_50,health_and_personal_care,34012000,In State GST 18 %,GST-18,50,45,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901537032019,hd-20200214-1100-22736-093-00000-000,RGRSNGDAW00000009,Daawat Dubar Basmati Rice 1 kg 8901537032019,staple_and_grocery,1006,In State GST 5 %,GST-5,120,96,11,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904137457565,hd-20200216-0742-58916-093-00000-000,SCSSNGCKD00000008,Chukde Phool Makhana 100 gm 8904137457565,staple_and_grocery,813,In State GST 5 %,GST-5,165,132,2,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906021929028,hd-20200219-0544-19317-093-00000-000,BKDPROAPI00000001,Apis Himalaya Honey 300 gm 8906021929028,processed_food,4090000,In State GST 5 %,GST-5,120,60,1,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906001727156,hd-20200301-0741-46096-093-00000-000,SNGSNGPAS00000002,"Paras Ghee Tetra, 500 Ml 8906001727156",staple_and_grocery,405,In State GST 12 %,GST-12,251,189,4,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8902579000370,hd-20200306-1650-05486-093-00000-000,JMTBNCFRO00000002,Frooti Tetra Pack 150 ml 8902579000370,beverage_and_confectionary,22021010,In State GST 12 %,GST-12,10,10,2,14
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901123005410_200,hd-20200703-1108-33191-093-33KFL-000,BNCBNCLOT00000003,Lotte Chocopie 504 gm 18 piece 8901123005410_200,beverage_and_confectionary,19059010,In State GST 18 %,GST-18,200,190,9,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030779312_160,hd-20200705-1646-47855-093-33KFL-000,TNCBNCLIP00000020,"Lipton Green Tea Tulsi Natural,( 25 Tea Bags) 8901030779312_160",beverage_and_confectionary,902,In State GST 5 %,GST-5,160,140,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719110573_60,hd-20200710-1207-41988-093-BX2KV-000,BICPROPAR00000036,"Parle Krackjack Biscuit, 400 gm (MRP 60) 8901719110573_60",processed_food,19059020,In State GST 18 %,GST-18,60,57,7,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207027956_99,hd-20200725-1758-29073-093-33KFL-000,ARFHNKDOD00000005,Odonil Nature Sandal Room Freshener Spary 190 ml 8901207027956_99,home_and_kitchen,3307,In State GST 18 %,GST-18,99,97,4,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,890421480215_65,hd-20200623-1038-15304-093-6SSDU-000,COSBDCBLH00000034,Blue Heaven Artisto Sindoor Maroon 890421480215_65,health_and_personal_care,33049940,In State GST 0 %,GST-0,65,39,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901571001064_120,hd-20200626-1208-45657-093-33KFL-000,BNCBNCENO00000002,Eno Regular Flavour Bottle 100 Gm 8901571001064_120,beverage_and_confectionary,3004,In State GST 12 %,GST-12,120,114,10,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901058107487_147,hd-20200721-1333-02199-093-33KFL-000,SASPROMAG00000004,"Maggi Tomato Ketchup, 1 KG Bottle+200gm free 8901058107487_147",processed_food,19023010,In State GST 12 %,GST-12,147,133.64,4,8
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396146001_38,hd-20200721-1333-49120-093-33KFL-000,HNKHNKLIZ00000005,Lizol Disinfectant Surface Cleaner Citrus 200 Ml 8901396146001_38,home_and_kitchen,38089400,In State GST 18 %,GST-18,38,37,9,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725971243_99,hd-20200721-1334-36526-093-33KFL-000,HPCHPCSAV00000010,Savlon Moisture Shield Germ Protection Handwash 750 Ml 8901725971243_99,health_and_personal_care,34013090,In State GST 18 %,GST-18,99,95,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904288602203_65,hd-20200723-1131-32804-093-33KFL-000,PKPPROTOP00000094,Tops Instant Mix Plain Dosa 200 Gm 8904288602203_65,processed_food,21069080,In State GST 18 %,GST-18,65,45.5,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430899192_120,hd-20200805-0501-35667-093-33KFL-000,SHMHARPAN00000002,Pantene Shampoo Hair Fall Control 180 ml 4902430899192_120,health_and_personal_care,33051090,In State GST 18 %,GST-18,120,110,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030767364_199,hd-20200806-0343-54839-093-33KFL-000,FSPBDCAXE00000011,Axe Signature Body Perfume Intense 122 Ml 8901030767364_199,health_and_personal_care,33072000,In State GST 18 %,GST-18,199,189,3,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904288611045_29,hd-20200808-0837-07121-093-33KFL-000,PROPROTOP00000045,Tops Gold Green Chilli Pickle 100 G 8904288611045_29,processed_food,1902,In State GST 12 %,GST-12,29,28,3,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725929008,hd-20200317-1140-21176-093-00000-000,LBWBDCFIM00000002,Fiama Di Wills Bhrmakalik And Almond Cream Gel+Creme Shower Gel 200 ml 8901725929008,health_and_personal_care,34011190,In State GST 18 %,GST-18,140,130,9,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,89007600,hd-20200317-1140-25519-093-00000-000,BEVBEVORB00000009,Orbit Lemon And Lime Sugarfree 4.4 gm 89007600,beverage_and_confectionary,17041000,In State GST 18 %,GST-18,5,5,59,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8908001158923,hd-20200410-1358-44532-093-33KFL-000,BDCHPCFOG00000003,Fogg Paradise Deo 150 ml 8908001158923,health_and_personal_care,33072000,In State GST 18 %,GST-18,230,190,4,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719116278_10,hd-20200415-0357-56190-093-33KFL-000,BSCBSCPAR00000008,Parle Bakesmith Marie Biscuit 90 gm 8901719116278_10,processed_food,1905,In State GST 18 %,GST-18,10,10,6,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906002348381_78,hd-20200429-1310-42581-093-33KFL-000,PLBSNGRAJ00000095,Rajdhani Masoor Malka 500Gm 8906002348381_78,staple_and_grocery,7139015,In State GST 5 %,GST-5,78,46.5,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904288621143_37,hd-20200507-1229-10726-093-33KFL-000,BKDPROTOP00000033,Tops Custard Powder Strawberry 100 gm Box (30% Extra) 8904288621143_37,processed_food,3004,In State GST 18 %,GST-18,37,35.24,1,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396324508_79,hd-20200511-1033-40716-093-33KFL-000,HPCHPCDET00000040,Dettol Original Liquid Hand Wash 200 ml 8901396324508_79,health_and_personal_care,34013090,In State GST 18 %,GST-18,79,78,6,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725135201_25,hd-20200512-1224-04365-093-33KFL-000,NDPPROYIP00000018,Sunfeast Yippee Pasta Treat Cheese 65 Gm 8901725135201_25,processed_food,19023010,In State GST 12 %,GST-12,25,12.5,21,10
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192106025_18,hd-20200520-1026-46792-093-63N7X-000,SCSSNGCAT00000054,Catch Red Chilli Powder 50 gm 8901192106025_18,staple_and_grocery,9041200,In State GST 5 %,GST-5,18,14.4,3,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8902102160687_45,hd-20200521-1045-02450-093-R9FUN-000,DGTHNKPRI00000003,Pril Dishwash 225 ml Green 8902102160687_45,home_and_kitchen,34029051,In State GST 18 %,GST-18,45,44,3,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8902102230519_120,hd-20200521-1045-04731-093-R9FUN-000,BTSBDCMAR00000001,Margo Original Neem Soap 100 gn 4+1 Set 5 8902102230519_120,health_and_personal_care,34011190,In State GST 18 %,GST-18,120,115,5,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906006432482_80,hd-20200525-0319-10772-093-33KFL-000,SGSSOCKIW00000001,Kiwi 2 In 1 Brush 8906006432482_80,home_and_kitchen,3405,In State GST 18 %,GST-18,80,77,6,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396153108_91,hd-20200728-1029-15765-093-33KFL-000,HNKHNKHRP00000012,Harpic Disinfectant Bathroom Cleaner Floral 500 Ml 8901396153108_91,home_and_kitchen,38089400,In State GST 18 %,GST-18,91,86.45,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,7622201138394_100,hd-20200730-1134-07227-093-33KFL-000,BNCBNCCAD00000008,Cadbury Rum & Raisins Chocolate 72G 7622201138394_100,beverage_and_confectionary,18063200,In State GST 18 %,GST-18,100,95,2,10
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904288601183_130,hd-20200731-0618-46190-093-33KFL-000,PROPROTOP00000044,Tops Tomato Ketchup Pouch 950 G 8904288601183_130,processed_food,2103,In State GST 12 %,GST-12,130,65,4,20
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904137451112_35,hd-20200731-0619-30501-093-33KFL-000,SCSSNGCKD00000002,Chuk De Dania Sabut Corainder Whole 100 Gm 8904137451112_35,staple_and_grocery,904,In State GST 5 %,GST-5,35,28,2,11
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8902080011438_20,hd-20200808-0836-55699-093-33KFL-000,BEVBEVTRO00000005,"Tropicana - Orange Delight Fruit Juice, 200ml 8902080011438_20",beverage_and_confectionary,22029020,In State GST 12 %,GST-12,20,20,14,12
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030660344_160,hd-20200812-0929-12413-093-33KFL-000,SASPROKIS00000025,Kissan Sweet & Spicy Sauce 1 kg 8901030660344_160,processed_food,21032000,In State GST 12 %,GST-12,160,152.38,11,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904137450580_72,hd-20200812-1239-51024-093-33KFL-000,SCSSNGCKD00000049,"Chukde Red Chilli Powder, 200 gm 8904137450580_72",staple_and_grocery,910,In State GST 5 %,GST-5,72,57.6,2,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904137450993_28,hd-20200812-1239-51837-093-33KFL-000,SCSSNGCKD00000043,"Chukde Dhania Powder, 100 gm 8904137450993_28",staple_and_grocery,909,In State GST 5 %,GST-5,28,22.4,4,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207004551_48,hd-20200813-0913-02237-093-33KFL-000,PROPROHOM00000006,"Dabur Hommade Ginger Garlic Past, 200 gm 8901207004551_48",processed_food,20019000,In State GST 12 %,GST-12,48,43.64,24,8
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904288611717_122,hd-20200817-1439-35111-093-OYTL4-000,PKPPROTOP00000110,Tops Khatta Meetha Pickel 400 Gm 8904288611717_122,processed_food,20019000,In State GST 12 %,GST-12,122,91.5,10,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430363273_699,hd-20200821-0843-52694-093-33KFL-000,DPNBGMPAM00000020,Pampers Pants Baby Diaper Medium 50P 4902430363273_699,health_and_personal_care,96190030,In State GST 12 %,GST-12,699,650.07,2,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063214416_48,hd-20200828-1106-48938-093-33KFL-000,NKMPROHAL00000035,"Haldiram Chatpata Dal, 200 gm 8904063214416_48",processed_food,21069099,In State GST 12 %,GST-12,48,40.8,7,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901247571921_149,hd-20200525-0323-34053-093-33KFL-000,PREPRESTR00000014,Streax Hair Clour 3 Dark Brown 50G 8901247571921_149,health_and_personal_care,33059040,In State GST 18 %,GST-18,149,126.65,4,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904256001618_210,hd-20200525-0336-03763-093-33KFL-000,HPCHPCNVE00000036,Nivea Cool Kick Deo 150 ml 8904256001618_210,health_and_personal_care,3307,In State GST 18 %,GST-18,210,99,4,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901063029231_10,hd-20200531-1115-19700-093-33KFL-000,BICPROBRI00000026,Britannia Treat Jimjam 62Gm 8901063029231_10,processed_food,1905,In State GST 18 %,GST-18,10,10,21,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725134785_10,hd-20200531-1115-21575-093-33KFL-000,BICPROSNF00000027,Bounce Pineapple Crème 82 Gm 8901725134785_10,processed_food,19053100,In State GST 18 %,GST-18,10,9,18,12
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901157045116_149,hd-20200531-1117-36088-093-33KFL-000,HNKHNKAER00000007,Godrej Aer Spray Cool 240Ml 8901157045116_149,health_and_personal_care,33073090,In State GST 18 %,GST-18,149,139,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906035051531_12,hd-20200531-1120-24774-093-33KFL-000,HPCHPCNEH00000001,Neha Herbal Mehdi 15 Gm 8906035051531_12,health_and_personal_care,33059090,In State GST 18 %,GST-18,12,12,8,4
